frequency	e'	e''
5e+008	91.4358	5.83644
1.5e+009	87.7145	16.8251
2.5e+009	81.9786	26.2131
3.5e+009	74.7543	33.2412
4.5e+009	67.0989	37.9707
5.5e+009	59.6882	40.707
6.5e+009	52.79	41.7856
7.5e+009	46.8226	41.8553
8.5e+009	41.7048	41.1987
9.5e+009	37.3448	40.071
1.05e+010	33.6335	38.7254
1.15e+010	30.4941	37.2898
1.25e+010	27.8803	35.7801
1.35e+010	25.6251	34.3398
1.45e+010	23.7085	32.9445
1.55e+010	22.0812	31.6212
1.65e+010	20.6607	30.3885
1.75e+010	19.4441	29.2663
1.85e+010	18.393	28.1967
1.95e+010	17.4655	27.2138
2.05e+010	16.6621	26.3377
2.15e+010	15.9681	25.4621
2.25e+010	15.3295	24.6693
2.35e+010	14.7678	23.973
2.45e+010	14.3349	23.2808
2.55e+010	13.8858	22.5831
2.65e+010	13.5002	21.9975
