frequency	e'	e''
5e+008	87.6667	1.86045
1.5e+009	85.3526	10.9226
2.5e+009	82.5456	18.3118
3.5e+009	78.5133	24.6619
4.5e+009	73.8246	29.8198
5.5e+009	68.7626	33.8796
6.5e+009	63.523	36.7822
7.5e+009	58.4646	38.727
8.5e+009	53.6808	39.9041
9.5e+009	49.2145	40.4467
1.05e+010	45.1587	40.4604
1.15e+010	41.4795	40.1311
1.25e+010	38.1711	39.5603
1.35e+010	35.2863	38.8275
1.45e+010	32.6602	37.898
1.55e+010	30.3433	37.0076
1.65e+010	28.3155	36.0256
1.75e+010	26.5225	35.0187
1.85e+010	24.8573	34.0848
1.95e+010	23.4846	33.104
2.05e+010	22.1939	32.2045
2.15e+010	21.0048	31.2958
2.25e+010	20.061	30.5219
2.35e+010	19.0984	29.6001
2.45e+010	18.2651	28.8637
2.55e+010	17.5749	28.1677
2.65e+010	16.9441	27.3056
