frequency	e'	e''
5e+008	89.7414	2.63192
1.5e+009	86.8298	13.2107
2.5e+009	82.8087	21.7029
3.5e+009	77.4507	28.6212
4.5e+009	71.3793	33.8331
5.5e+009	65.1334	37.5354
6.5e+009	58.9584	39.7688
7.5e+009	53.3049	40.9371
8.5e+009	48.1468	41.2921
9.5e+009	43.5477	41.0547
1.05e+010	39.5333	40.3781
1.15e+010	35.9812	39.433
1.25e+010	32.8947	38.3618
1.35e+010	30.2809	37.2225
1.45e+010	27.9309	35.9586
1.55e+010	25.9091	34.8264
1.65e+010	24.1751	33.6478
1.75e+010	22.6559	32.4982
1.85e+010	21.2554	31.4778
1.95e+010	20.1562	30.4297
2.05e+010	19.0819	29.4902
2.15e+010	18.1142	28.576
2.25e+010	17.4049	27.8142
2.35e+010	16.6169	26.8841
2.45e+010	15.9511	26.1975
2.55e+010	15.474	25.5413
2.65e+010	14.9952	24.6799
