frequency	e'	e''
5e+008	88.5554	2.11056
1.5e+009	86.0076	11.7809
2.5e+009	82.7766	19.6042
3.5e+009	78.263	26.2125
4.5e+009	73.034	31.436
5.5e+009	67.5234	35.4024
6.5e+009	61.8897	38.0863
7.5e+009	56.5669	39.7579
8.5e+009	51.6048	40.6288
9.5e+009	47.0449	40.8797
1.05e+010	42.9691	40.6192
1.15e+010	39.3099	40.0414
1.25e+010	36.0644	39.2625
1.35e+010	33.2648	38.3566
1.45e+010	30.7322	37.2812
1.55e+010	28.521	36.287
1.65e+010	26.6008	35.2112
1.75e+010	24.9096	34.1375
1.85e+010	23.3435	33.1634
1.95e+010	22.0812	32.1454
2.05e+010	20.8718	31.2241
2.15e+010	19.7708	30.3061
2.25e+010	18.9232	29.5353
2.35e+010	18.0316	28.6012
2.45e+010	17.2632	27.8862
2.55e+010	16.6674	27.201
2.65e+010	16.1021	26.33
