frequency	e'	e''
5e+008	86.282	1.52873
1.5e+009	84.4653	9.86809
2.5e+009	81.9811	16.6789
3.5e+009	78.5886	22.6681
4.5e+009	74.5134	27.667
5.5e+009	70.0291	31.7532
6.5e+009	65.3212	34.8647
7.5e+009	60.6579	37.0841
8.5e+009	56.1587	38.6039
9.5e+009	51.8784	39.5068
1.05e+010	47.917	39.8714
1.15e+010	44.267	39.8637
1.25e+010	40.9287	39.5786
1.35e+010	37.9776	39.0897
1.45e+010	35.2706	38.372
1.55e+010	32.843	37.6425
1.65e+010	30.6964	36.8034
1.75e+010	28.7898	35.8988
1.85e+010	27.0031	35.0393
1.95e+010	25.4997	34.1217
2.05e+010	24.1019	33.265
2.15e+010	22.8046	32.3793
2.25e+010	21.7365	31.617
2.35e+010	20.6772	30.7136
2.45e+010	19.7458	29.9635
2.55e+010	18.9429	29.2606
2.65e+010	18.221	28.4157
