frequency	e'	e''
5e+008	80.3717	1.89664
1.5e+009	78.4035	11.4048
2.5e+009	75.4505	19.3711
3.5e+009	70.7232	27.3154
4.5e+009	63.517	31.3752
5.5e+009	58.4579	34.7703
6.5e+009	52.4889	37.1162
7.5e+009	47.1083	38.1967
8.5e+009	42.1225	38.56
9.5e+009	37.6312	38.2365
1.05e+010	33.783	37.5216
1.15e+010	30.3839	36.5297
1.25e+010	27.3706	35.3859
1.35e+010	24.8601	34.1846
1.45e+010	22.5997	32.9417
1.55e+010	20.5127	31.6072
1.65e+010	18.9119	30.2907
1.75e+010	17.4399	28.9928
1.85e+010	16.2641	27.6126
1.95e+010	15.4245	26.6005
2.05e+010	14.6044	25.5858
2.15e+010	13.8489	24.6505
2.25e+010	13.1673	23.8377
2.35e+010	12.6198	22.9166
2.45e+010	12.2087	22.0107
2.55e+010	11.9133	21.4212
2.65e+010	11.5792	20.736
