frequency	e'	e''
5e+008	89.2275	2.37087
1.5e+009	86.7604	12.6136
2.5e+009	83.013	20.8566
3.5e+009	78.0137	27.7377
4.5e+009	72.2289	33.014
5.5e+009	66.2791	36.8036
6.5e+009	60.319	39.2612
7.5e+009	54.7578	40.6613
8.5e+009	49.6316	41.2271
9.5e+009	45.0343	41.1887
1.05e+010	40.9707	40.6782
1.15e+010	37.3493	39.8686
1.25e+010	34.179	38.9135
1.35e+010	31.4748	37.8568
1.45e+010	29.0355	36.6789
1.55e+010	26.9149	35.5808
1.65e+010	25.1069	34.4671
1.75e+010	23.4941	33.34
1.85e+010	22.0238	32.3403
1.95e+010	20.842	31.348
2.05e+010	19.74	30.3986
2.15e+010	18.7087	29.4975
2.25e+010	17.9146	28.735
2.35e+010	17.1439	27.8489
2.45e+010	16.4268	27.1046
2.55e+010	15.8678	26.45
2.65e+010	15.3733	25.6322
