frequency	e'	e''
5e+008	89.2543	2.40538
1.5e+009	86.8051	12.6273
2.5e+009	83.061	20.874
3.5e+009	78.0422	27.728
4.5e+009	72.2684	32.9834
5.5e+009	66.3595	36.8123
6.5e+009	60.3717	39.2745
7.5e+009	54.8081	40.671
8.5e+009	49.6883	41.2333
9.5e+009	45.0922	41.1979
1.05e+010	41.0275	40.6959
1.15e+010	37.4044	39.8876
1.25e+010	34.2318	38.9299
1.35e+010	31.5246	37.8781
1.45e+010	29.084	36.702
1.55e+010	26.9637	35.6018
1.65e+010	25.1476	34.4895
1.75e+010	23.5384	33.3645
1.85e+010	22.0682	32.361
1.95e+010	20.8818	31.3678
2.05e+010	19.7758	30.4271
2.15e+010	18.7491	29.5221
2.25e+010	17.949	28.7559
2.35e+010	17.1722	27.8764
2.45e+010	16.4676	27.1341
2.55e+010	15.9033	26.4688
2.65e+010	15.402	25.657
