frequency	e'	e''
5e+008	90.0737	2.74833
1.5e+009	87.0555	13.6539
2.5e+009	82.7665	22.3531
3.5e+009	77.1279	29.3416
4.5e+009	70.7931	34.5261
5.5e+009	64.3391	38.1187
6.5e+009	58.0134	40.1953
7.5e+009	52.2836	41.1938
8.5e+009	47.0899	41.3905
9.5e+009	42.5015	41.0119
1.05e+010	38.5212	40.2125
1.15e+010	35.0135	39.1644
1.25e+010	31.9918	38.0175
1.35e+010	29.4354	36.8189
1.45e+010	27.1458	35.5069
1.55e+010	25.1859	34.3418
1.65e+010	23.5091	33.1418
1.75e+010	22.0395	31.9754
1.85e+010	20.6892	30.9485
1.95e+010	19.6381	29.8972
2.05e+010	18.6033	28.9582
2.15e+010	17.6732	28.0461
2.25e+010	17.0014	27.2923
2.35e+010	16.2476	26.3663
2.45e+010	15.6078	25.69
2.55e+010	15.1607	25.0472
2.65e+010	14.7095	24.1842
