frequency	e'	e''
5e+008	89.2593	2.39586
1.5e+009	86.807	12.6226
2.5e+009	83.0601	20.8744
3.5e+009	78.0409	27.7293
4.5e+009	72.2633	32.9807
5.5e+009	66.3569	36.8163
6.5e+009	60.3655	39.2771
7.5e+009	54.801	40.669
8.5e+009	49.6819	41.2324
9.5e+009	45.0866	41.1958
1.05e+010	41.0195	40.693
1.15e+010	37.3977	39.8829
1.25e+010	34.2259	38.9251
1.35e+010	31.5199	37.8706
1.45e+010	29.0798	36.6946
1.55e+010	26.9601	35.5962
1.65e+010	25.1456	34.4826
1.75e+010	23.5363	33.3572
1.85e+010	22.0663	32.3559
1.95e+010	20.8822	31.3629
2.05e+010	19.7761	30.4219
2.15e+010	18.7483	29.5158
2.25e+010	17.9497	28.7515
2.35e+010	17.1742	27.8707
2.45e+010	16.4686	27.1306
2.55e+010	15.9049	26.464
2.65e+010	15.4022	25.6514
