frequency	e'	e''
5e+008	83.6743	2.06289
1.5e+009	81.4462	11.8131
2.5e+009	78.0635	19.77
3.5e+009	72.7808	26.6455
4.5e+009	67.3688	31.2237
5.5e+009	61.6276	34.8588
6.5e+009	55.9051	37.0559
7.5e+009	50.6049	38.3132
8.5e+009	45.7066	38.7406
9.5e+009	41.3378	38.5801
1.05e+010	37.4931	37.9989
1.15e+010	34.1112	37.1362
1.25e+010	31.1302	36.129
1.35e+010	28.6089	35.054
1.45e+010	26.3587	33.876
1.55e+010	24.3903	32.7265
1.65e+010	22.7486	31.6334
1.75e+010	21.2954	30.4977
1.85e+010	20.0215	29.4671
1.95e+010	18.9597	28.5601
2.05e+010	18.027	27.6513
2.15e+010	17.1246	26.7841
2.25e+010	16.3894	26.0444
2.35e+010	15.7595	25.2643
2.45e+010	15.1647	24.5091
2.55e+010	14.6392	23.9035
2.65e+010	14.226	23.2274
