frequency	e'	e''
5e+008	88.8325	2.34065
1.5e+009	86.3817	12.5399
2.5e+009	82.6525	20.7436
3.5e+009	77.6845	27.5953
4.5e+009	71.9335	32.8497
5.5e+009	66.0012	36.6153
6.5e+009	60.0759	39.0572
7.5e+009	54.5465	40.4574
8.5e+009	49.446	41.0249
9.5e+009	44.8698	40.9861
1.05e+010	40.8244	40.4822
1.15e+010	37.2211	39.6775
1.25e+010	34.0644	38.7266
1.35e+010	31.3703	37.6794
1.45e+010	28.9441	36.5082
1.55e+010	26.8325	35.4147
1.65e+010	25.0285	34.309
1.75e+010	23.4284	33.1904
1.85e+010	21.9625	32.191
1.95e+010	20.7828	31.2066
2.05e+010	19.6867	30.2694
2.15e+010	18.6636	29.3652
2.25e+010	17.8669	28.6077
2.35e+010	17.099	27.7347
2.45e+010	16.3942	26.9905
2.55e+010	15.8263	26.3341
2.65e+010	15.3358	25.5283
