frequency	e'	e''
5e+008	89.2274	2.38552
1.5e+009	86.7699	12.6167
2.5e+009	83.0222	20.8715
3.5e+009	78.0095	27.7393
4.5e+009	72.2258	33.0053
5.5e+009	66.2985	36.8035
6.5e+009	60.326	39.2656
7.5e+009	54.7623	40.6647
8.5e+009	49.6383	41.2273
9.5e+009	45.0436	41.1892
1.05e+010	40.9797	40.6819
1.15e+010	37.357	39.8706
1.25e+010	34.185	38.9145
1.35e+010	31.4806	37.8581
1.45e+010	29.0417	36.6796
1.55e+010	26.9216	35.5816
1.65e+010	25.113	34.4673
1.75e+010	23.5001	33.3388
1.85e+010	22.0313	32.3408
1.95e+010	20.8498	31.348
2.05e+010	19.7444	30.4006
2.15e+010	18.7166	29.4994
2.25e+010	17.9201	28.7342
2.35e+010	17.1492	27.8498
2.45e+010	16.4333	27.1094
2.55e+010	15.8732	26.4476
2.65e+010	15.374	25.6344
