frequency	e'	e''
5e+008	88.933	2.40336
1.5e+009	86.485	12.586
2.5e+009	82.7379	20.809
3.5e+009	77.8002	27.657
4.5e+009	72.0248	32.9452
5.5e+009	66.0211	36.745
6.5e+009	60.0839	39.1374
7.5e+009	54.5667	40.5332
8.5e+009	49.465	41.1132
9.5e+009	44.8716	41.0771
1.05e+010	40.811	40.5689
1.15e+010	37.2067	39.7626
1.25e+010	34.0411	38.801
1.35e+010	31.3405	37.7491
1.45e+010	28.9141	36.5819
1.55e+010	26.795	35.4706
1.65e+010	24.9884	34.3729
1.75e+010	23.3818	33.2479
1.85e+010	21.9224	32.2386
1.95e+010	20.7263	31.2659
2.05e+010	19.6416	30.32
2.15e+010	18.6199	29.4143
2.25e+010	17.8039	28.6442
2.35e+010	17.0544	27.7956
2.45e+010	16.3499	27.0252
2.55e+010	15.7646	26.3597
2.65e+010	15.2721	25.5892
