frequency	e'	e''
5e+008	89.0205	2.4037
1.5e+009	86.5532	12.6149
2.5e+009	82.795	20.86
3.5e+009	77.8501	27.6965
4.5e+009	72.0651	33.0056
5.5e+009	66.035	36.8354
6.5e+009	60.0589	39.2076
7.5e+009	54.5354	40.5806
8.5e+009	49.4374	41.1514
9.5e+009	44.8445	41.1081
1.05e+010	40.7794	40.5982
1.15e+010	37.1741	39.7872
1.25e+010	34.0072	38.8209
1.35e+010	31.3054	37.7608
1.45e+010	28.8815	36.5919
1.55e+010	26.7614	35.4723
1.65e+010	24.959	34.3759
1.75e+010	23.3518	33.2463
1.85e+010	21.8966	32.2344
1.95e+010	20.6983	31.2663
2.05e+010	19.6197	30.3164
2.15e+010	18.5989	29.4099
2.25e+010	17.7779	28.6362
2.35e+010	17.036	27.7961
2.45e+010	16.3339	27.0151
2.55e+010	15.741	26.3495
2.65e+010	15.2495	25.589
