freq_col,type,t_abs,t_rel_s,idx
1,phase,2025-09-12 12:05:02.000,5,2
2,phase,2025-09-12 12:05:07.000,10,3
3,phase,2025-09-13 03:18:30.000,54813,10857
5,mag,2025-09-13 01:47:47.000,49370,9777
5,mag,2025-09-13 03:18:40.000,54823,10859
5,phase,2025-09-13 03:21:06.000,54969,10888
5,phase,2025-09-13 03:24:49.000,55192,10932
6,mag,2025-09-13 03:18:40.000,54823,10859
6,phase,2025-09-12 12:05:02.000,5,2
