frequency	e'	e''
5e+008	90.4397	6.22316
1e+009	87.7254	9.612
1.5e+009	86.6957	13.5792
2e+009	85.1948	17.4407
2.5e+009	83.3482	21.1841
3e+009	80.994	24.5166
3.5e+009	78.4535	27.5536
4e+009	76.0028	30.3915
4.5e+009	73.1702	32.8631
5e+009	70.2108	34.8528
5.5e+009	67.4461	36.6773
6e+009	64.3916	38.1254
6.5e+009	61.4913	39.1238
7e+009	58.8225	40.1274
7.5e+009	55.9974	40.7498
8e+009	53.4444	41.0841
8.5e+009	51.1315	41.4959
9e+009	48.6135	41.5342
9.5e+009	46.4009	41.4292
1e+010	44.3847	41.5195
1.05e+010	42.1777	41.1572
1.1e+010	40.3945	40.6826
1.15e+010	38.6712	40.542
1.2e+010	36.8305	40.0504
1.25e+010	35.3741	39.3514
1.3e+010	33.9259	39.1348
1.35e+010	32.3885	38.5318
1.4e+010	31.3477	37.8772
1.45e+010	30.0991	37.5721
1.5e+010	28.6459	36.9153
1.55e+010	27.9553	36.1611
1.6e+010	26.9612	35.9886
1.65e+010	25.627	35.2495
1.7e+010	25.1466	34.5665
1.75e+010	24.3419	34.4769
1.8e+010	23.1819	33.6181
1.85e+010	22.8883	33.0145
1.9e+010	22.1509	33.0023
1.95e+010	21.1307	31.9618
2e+010	20.9824	31.4562
2.05e+010	20.1597	31.6243
2.1e+010	19.507	30.5416
2.15e+010	19.5365	30.2035
2.2e+010	18.444	30.3775
2.25e+010	18.0662	29.1802
2.3e+010	18.3175	29.0387
2.35e+010	17.0576	29.1921
2.4e+010	16.8811	27.9525
2.45e+010	17.3359	28.0875
2.5e+010	16.044	27.9968
2.55e+010	16.0004	26.8636
2.6e+010	16.4942	27.1735
2.65e+010	15.1428	26.7772
