frequency	e'	e''
5e+008	90.3958	6.28323
1e+009	87.7447	9.62591
1.5e+009	86.6824	13.5943
2e+009	85.151	17.4492
2.5e+009	83.2936	21.1969
3e+009	80.9512	24.5297
3.5e+009	78.4172	27.5602
4e+009	75.9611	30.3928
4.5e+009	73.1219	32.8647
5e+009	70.1579	34.8555
5.5e+009	67.3938	36.6822
6e+009	64.3388	38.123
6.5e+009	61.4344	39.1115
7e+009	58.7679	40.1189
7.5e+009	55.9435	40.7377
8e+009	53.3908	41.0705
8.5e+009	51.0762	41.4796
9e+009	48.5554	41.5148
9.5e+009	46.3484	41.4109
1e+010	44.3332	41.5009
1.05e+010	42.1263	41.1338
1.1e+010	40.3437	40.6559
1.15e+010	38.6185	40.5171
1.2e+010	36.7847	40.0233
1.25e+010	35.3271	39.3215
1.3e+010	33.8756	39.1016
1.35e+010	32.3434	38.5022
1.4e+010	31.305	37.8472
1.45e+010	30.0567	37.5367
1.5e+010	28.6075	36.8762
1.55e+010	27.9199	36.126
1.6e+010	26.921	35.947
1.65e+010	25.5908	35.2076
1.7e+010	25.114	34.5244
1.75e+010	24.3104	34.4329
1.8e+010	23.1502	33.5735
1.85e+010	22.8564	32.9703
1.9e+010	22.1257	32.952
1.95e+010	21.1029	31.9064
2e+010	20.9528	31.4062
2.05e+010	20.1308	31.572
2.1e+010	19.4862	30.4857
2.15e+010	19.5094	30.1472
2.2e+010	18.4161	30.3211
2.25e+010	18.0446	29.1206
2.3e+010	18.2939	28.9784
2.35e+010	17.031	29.1275
2.4e+010	16.8597	27.8937
2.45e+010	17.3118	28.0233
2.5e+010	16.0209	27.9323
2.55e+010	15.9798	26.8015
2.6e+010	16.4708	27.1071
2.65e+010	15.1216	26.7088
