frequency	e'	e''
5e+008	91.4191	6.48754
1e+009	88.4133	10.3189
1.5e+009	87.4485	14.6952
2e+009	85.7611	18.8708
2.5e+009	83.4933	22.8503
3e+009	80.7946	26.3668
3.5e+009	77.9396	29.5009
4e+009	75.125	32.3588
4.5e+009	71.9374	34.804
5e+009	68.6837	36.7161
5.5e+009	65.6559	38.4088
6e+009	62.3567	39.6821
6.5e+009	59.252	40.4875
7e+009	56.4258	41.2992
7.5e+009	53.4932	41.7191
8e+009	50.8623	41.8375
8.5e+009	48.4778	42.0407
9e+009	45.9312	41.887
9.5e+009	43.7279	41.6013
1e+010	41.7157	41.5063
1.05e+010	39.5392	40.9832
1.1e+010	37.8011	40.3762
1.15e+010	36.1226	40.0877
1.2e+010	34.344	39.4708
1.25e+010	32.9596	38.684
1.3e+010	31.5767	38.3582
1.35e+010	30.1118	37.6605
1.4e+010	29.1377	36.9502
1.45e+010	27.9647	36.5664
1.5e+010	26.5951	35.8426
1.55e+010	25.9594	35.067
1.6e+010	25.035	34.8454
1.65e+010	23.8006	34.0651
1.7e+010	23.3664	33.3625
1.75e+010	22.6157	33.2355
1.8e+010	21.5508	32.3751
1.85e+010	21.3009	31.769
1.9e+010	20.6132	31.7183
1.95e+010	19.6838	30.7138
2e+010	19.5834	30.2105
2.05e+010	18.8224	30.3291
2.1e+010	18.2175	29.2936
2.15e+010	18.2835	28.9647
2.2e+010	17.28	29.089
2.25e+010	16.9263	27.9421
2.3e+010	17.1973	27.8237
2.35e+010	16.0479	27.9466
2.4e+010	15.8891	26.7444
2.45e+010	16.3427	26.8761
2.5e+010	15.1495	26.7797
2.55e+010	15.1152	25.6939
2.6e+010	15.6116	25.9935
2.65e+010	14.3622	25.624
