frequency	e'	e''
5e+008	91.6474	6.5957
1e+009	88.5954	10.5381
1.5e+009	87.5998	15.0039
2e+009	85.8311	19.2546
2.5e+009	83.4661	23.2932
3e+009	80.686	26.8457
3.5e+009	77.7269	29.9974
4e+009	74.8168	32.8544
4.5e+009	71.5463	35.2846
5e+009	68.2124	37.1615
5.5e+009	65.1147	38.8131
6e+009	61.7584	40.031
6.5e+009	58.6111	40.783
7e+009	55.7488	41.537
7.5e+009	52.7947	41.9003
8e+009	50.1496	41.958
8.5e+009	47.7524	42.1085
9e+009	45.2114	41.9054
9.5e+009	43.0176	41.5695
1e+010	41.0089	41.4284
1.05e+010	38.8519	40.866
1.1e+010	37.1319	40.2244
1.15e+010	35.4647	39.9019
1.2e+010	33.7101	39.2544
1.25e+010	32.3498	38.4451
1.3e+010	30.9826	38.0941
1.35e+010	29.543	37.3755
1.4e+010	28.5884	36.6541
1.45e+010	27.4339	36.253
1.5e+010	26.0932	35.5139
1.55e+010	25.4731	34.7333
1.6e+010	24.5655	34.4974
1.65e+010	23.3606	33.7115
1.7e+010	22.9379	33.0064
1.75e+010	22.201	32.8668
1.8e+010	21.1644	32.0079
1.85e+010	20.9261	31.4059
1.9e+010	20.2483	31.3439
1.95e+010	19.3461	30.3465
2e+010	19.2538	29.8476
2.05e+010	18.5098	29.9523
2.1e+010	17.9226	28.9295
2.15e+010	17.9937	28.6039
2.2e+010	17.0119	28.7177
2.25e+010	16.6679	27.584
2.3e+010	16.9407	27.4683
2.35e+010	15.8203	27.5861
2.4e+010	15.666	26.3982
2.45e+010	16.117	26.5252
2.5e+010	14.9467	26.4256
2.55e+010	14.9149	25.355
2.6e+010	15.4137	25.6518
2.65e+010	14.19	25.2871
