frequency	e'	e''
5e+008	90.3804	6.2042
1e+009	87.6974	9.56471
1.5e+009	86.6657	13.5332
2e+009	85.1885	17.3852
2.5e+009	83.3509	21.1198
3e+009	81.0126	24.4483
3.5e+009	78.4835	27.48
4e+009	76.047	30.321
4.5e+009	73.2297	32.7915
5e+009	70.2762	34.787
5.5e+009	67.5207	36.6172
6e+009	64.4769	38.0735
6.5e+009	61.5864	39.0737
7e+009	58.9207	40.0852
7.5e+009	56.1033	40.7171
8e+009	53.5501	41.0603
8.5e+009	51.2423	41.4777
9e+009	48.7232	41.5217
9.5e+009	46.5109	41.4247
1e+010	44.4929	41.5224
1.05e+010	42.2888	41.1673
1.1e+010	40.4996	40.6996
1.15e+010	38.7757	40.5656
1.2e+010	36.9317	40.08
1.25e+010	35.4735	39.3854
1.3e+010	34.0212	39.1718
1.35e+010	32.482	38.5724
1.4e+010	31.4359	37.9217
1.45e+010	30.185	37.618
1.5e+010	28.7296	36.9647
1.55e+010	28.0338	36.214
1.6e+010	27.0355	36.0425
1.65e+010	25.701	35.3055
1.7e+010	25.2156	34.6224
1.75e+010	24.4088	34.5336
1.8e+010	23.2461	33.68
1.85e+010	22.9484	33.074
1.9e+010	22.209	33.0629
1.95e+010	21.1882	32.0271
2e+010	21.0361	31.5189
2.05e+010	20.2126	31.6853
2.1e+010	19.5568	30.6065
2.15e+010	19.5837	30.2662
2.2e+010	18.4908	30.4393
2.25e+010	18.1068	29.2439
2.3e+010	18.3568	29.1012
2.35e+010	17.098	29.2542
2.4e+010	16.9206	28.0166
2.45e+010	17.3716	28.1469
2.5e+010	16.0784	28.055
2.55e+010	16.0335	26.9266
2.6e+010	16.5263	27.2338
2.65e+010	15.1773	26.8394
