frequency	e'	e''
5e+008	88.6277	5.82266
1e+009	86.3997	8.58986
1.5e+009	85.6777	12.0008
2e+009	84.4017	15.3765
2.5e+009	82.8667	18.7318
3e+009	80.9907	21.7668
3.5e+009	78.9843	24.6081
4e+009	77.0628	27.3354
4.5e+009	74.7188	29.7659
5e+009	72.1978	31.8006
5.5e+009	69.8702	33.7557
6e+009	67.2308	35.4032
6.5e+009	64.6567	36.6273
7e+009	62.3028	37.884
7.5e+009	59.7254	38.7898
8e+009	57.3446	39.3984
8.5e+009	55.1841	40.1078
9e+009	52.758	40.453
9.5e+009	50.6134	40.6264
1e+010	48.6652	41.0101
1.05e+010	46.4472	40.9203
1.1e+010	44.6351	40.6657
1.15e+010	42.8971	40.7852
1.2e+010	40.9846	40.5167
1.25e+010	39.4455	39.979
1.3e+010	37.9419	39.9762
1.35e+010	36.2906	39.5452
1.4e+010	35.1676	39.001
1.45e+010	33.833	38.8676
1.5e+010	32.2374	38.3369
1.55e+010	31.4641	37.628
1.6e+010	30.3805	37.6059
1.65e+010	28.8828	36.9559
1.7e+010	28.335	36.2814
1.75e+010	27.4434	36.3211
1.8e+010	26.1138	35.5016
1.85e+010	25.7713	34.8759
1.9e+010	24.9386	34.9874
1.95e+010	23.7439	33.9354
2e+010	23.5707	33.4076
2.05e+010	22.6397	33.7055
2.1e+010	21.8566	32.5537
2.15e+010	21.8792	32.2056
2.2e+010	20.6309	32.5049
2.25e+010	20.151	31.1919
2.3e+010	20.4266	31.051
2.35e+010	18.9814	31.3236
2.4e+010	18.7408	29.9423
2.45e+010	19.2361	30.0993
2.5e+010	17.7362	30.1089
2.55e+010	17.664	28.8261
2.6e+010	18.2007	29.1903
2.65e+010	16.6343	28.8353
