frequency	e'	e''
5e+008	89.7159	6.04223
1e+009	87.2455	9.18221
1.5e+009	86.3166	12.9165
2e+009	84.8705	16.5809
2.5e+009	83.147	20.1764
3e+009	81.0211	23.392
3.5e+009	78.7222	26.3547
4e+009	76.4919	29.1562
4.5e+009	73.8454	31.618
5e+009	71.0605	33.6391
5.5e+009	68.4801	35.5348
6e+009	65.5999	37.0731
6.5e+009	62.8223	38.1644
7e+009	60.2668	39.2784
7.5e+009	57.5325	40.0266
8e+009	55.0443	40.4789
8.5e+009	52.7827	41.0178
9e+009	50.2947	41.1784
9.5e+009	48.1012	41.1849
1e+010	46.1029	41.394
1.05e+010	43.8843	41.1419
1.1e+010	42.0786	40.7523
1.15e+010	40.3405	40.7136
1.2e+010	38.4667	40.3113
1.25e+010	36.9729	39.674
1.3e+010	35.4948	39.5359
1.35e+010	33.9098	38.9979
1.4e+010	32.8331	38.3846
1.45e+010	31.5458	38.1419
1.5e+010	30.0339	37.5272
1.55e+010	29.3085	36.7918
1.6e+010	28.2738	36.6743
1.65e+010	26.8767	35.9649
1.7e+010	26.3685	35.2806
1.75e+010	25.523	35.2396
1.8e+010	24.2981	34.3914
1.85e+010	23.9838	33.7738
1.9e+010	23.2066	33.8042
1.95e+010	22.1196	32.758
2e+010	21.9609	32.2434
2.05e+010	21.0907	32.453
2.1e+010	20.3904	31.339
2.15e+010	20.4169	31.0014
2.2e+010	19.2597	31.2142
2.25e+010	18.8468	29.9696
2.3e+010	19.1023	29.8318
2.35e+010	17.7704	30.0201
2.4e+010	17.5755	28.7296
2.45e+010	18.037	28.872
2.5e+010	16.6656	28.8094
2.55e+010	16.6162	27.6245
2.6e+010	17.1149	27.9539
2.65e+010	15.688	27.5689
