frequency	e'	e''
5e+008	91.2253	6.44811
1e+009	88.2652	10.171
1.5e+009	87.2925	14.465
2e+009	85.6746	18.578
2.5e+009	83.4955	22.4978
3e+009	80.8464	25.9818
3.5e+009	78.0665	29.105
4e+009	75.3369	31.9636
4.5e+009	72.2122	34.4138
5e+009	69.0183	36.3493
5.5e+009	66.0504	38.0728
6e+009	62.8007	39.3803
6.5e+009	59.726	40.2269
7e+009	56.9372	41.0815
7.5e+009	54.0244	41.5443
8e+009	51.3998	41.7103
8.5e+009	49.032	41.9568
9e+009	46.4874	41.8393
9.5e+009	44.2796	41.5905
1e+010	42.2681	41.5312
1.05e+010	40.0818	41.0415
1.1e+010	38.3298	40.4608
1.15e+010	36.6453	40.2038
1.2e+010	34.8524	39.6103
1.25e+010	33.4504	38.8395
1.3e+010	32.056	38.5362
1.35e+010	30.5734	37.8565
1.4e+010	29.5857	37.1554
1.45e+010	28.3972	36.7917
1.5e+010	27.0082	36.0765
1.55e+010	26.3596	35.3032
1.6e+010	25.4214	35.0953
1.65e+010	24.1696	34.3225
1.7e+010	23.7234	33.6169
1.75e+010	22.9596	33.5026
1.8e+010	21.8752	32.6429
1.85e+010	21.6202	32.0321
1.9e+010	20.9193	31.9944
1.95e+010	19.9712	30.9828
2e+010	19.8654	30.4774
2.05e+010	19.0903	30.6053
2.1e+010	18.4736	29.5603
2.15e+010	18.5382	29.2289
2.2e+010	17.5164	29.3667
2.25e+010	17.1491	28.2053
2.3e+010	17.4232	28.0839
2.35e+010	16.2525	28.2171
2.4e+010	16.0846	27.0001
2.45e+010	16.5445	27.1298
2.5e+010	15.3265	27.0418
2.55e+010	15.2892	25.9417
2.6e+010	15.7914	26.2443
2.65e+010	14.5199	25.8765
