frequency	e'	e''
5e+008	92.0051	6.77084
1e+009	88.8836	10.8867
1.5e+009	87.834	15.5155
2e+009	85.9007	19.9
2.5e+009	83.3815	24.0381
3e+009	80.4503	27.6562
3.5e+009	77.319	30.8241
4e+009	74.2505	33.6742
4.5e+009	70.8342	36.0669
5e+009	67.3666	37.879
5.5e+009	64.1602	39.4538
6e+009	60.7164	40.5791
6.5e+009	57.4964	41.2284
7e+009	54.5816	41.8897
7.5e+009	51.6007	42.1442
8e+009	48.9348	42.1042
8.5e+009	46.5313	42.1703
9e+009	44.0005	41.8733
9.5e+009	41.8181	41.4608
1e+010	39.8238	41.2487
1.05e+010	37.7037	40.6162
1.1e+010	36.0106	39.9214
1.15e+010	34.3756	39.5461
1.2e+010	32.6629	38.8503
1.25e+010	31.338	38.0062
1.3e+010	30.0013	37.6134
1.35e+010	28.6105	36.8648
1.4e+010	27.6873	36.1215
1.45e+010	26.5653	35.6911
1.5e+010	25.2707	34.9323
1.55e+010	24.6812	34.1495
1.6e+010	23.8037	33.8878
1.65e+010	22.6415	33.0915
1.7e+010	22.2401	32.3955
1.75e+010	21.536	32.2324
1.8e+010	20.5419	31.3717
1.85e+010	20.3154	30.7819
1.9e+010	19.6697	30.7015
1.95e+010	18.8097	29.7073
2e+010	18.7163	29.2189
2.05e+010	18.006	29.3046
2.1e+010	17.4549	28.3009
2.15e+010	17.5255	27.981
2.2e+010	16.579	28.0766
2.25e+010	16.2611	26.974
2.3e+010	16.53	26.852
2.35e+010	15.4507	26.9488
2.4e+010	15.3094	25.8051
2.45e+010	15.7508	25.9286
2.5e+010	14.6332	25.8146
2.55e+010	14.6037	24.7801
2.6e+010	15.0961	25.0616
2.65e+010	13.9231	24.6934
