frequency	e'	e''
5e+008	91.1647	6.47371
1e+009	88.2132	10.1447
1.5e+009	87.1899	14.3918
2e+009	85.5964	18.4896
2.5e+009	83.4616	22.3996
3e+009	80.8248	25.8626
3.5e+009	78.0561	28.9812
4e+009	75.3566	31.8336
4.5e+009	72.26	34.2821
5e+009	69.0754	36.2181
5.5e+009	66.1249	37.9544
6e+009	62.8967	39.2745
6.5e+009	59.8351	40.1288
7e+009	57.0457	40.9936
7.5e+009	54.1469	41.4722
8e+009	51.528	41.6457
8.5e+009	49.164	41.9064
9e+009	46.6226	41.8052
9.5e+009	44.4148	41.561
1e+010	42.402	41.5141
1.05e+010	40.2167	41.0358
1.1e+010	38.4627	40.4596
1.15e+010	36.773	40.2118
1.2e+010	34.9762	39.6289
1.25e+010	33.5754	38.862
1.3e+010	32.1778	38.5649
1.35e+010	30.6871	37.8887
1.4e+010	29.698	37.1926
1.45e+010	28.5069	36.8318
1.5e+010	27.1148	36.1156
1.55e+010	26.4634	35.342
1.6e+010	25.5259	35.1411
1.65e+010	24.2644	34.3681
1.7e+010	23.8177	33.6617
1.75e+010	23.0489	33.5481
1.8e+010	21.9619	32.6894
1.85e+010	21.7058	32.0742
1.9e+010	20.9962	32.0429
1.95e+010	20.0474	31.0298
2e+010	19.9417	30.5191
2.05e+010	19.1617	30.6464
2.1e+010	18.5409	29.5983
2.15e+010	18.6068	29.2685
2.2e+010	17.5798	29.4066
2.25e+010	17.2063	28.2371
2.3e+010	17.4813	28.1165
2.35e+010	16.3101	28.2511
2.4e+010	16.1389	27.026
2.45e+010	16.5941	27.1586
2.5e+010	15.3669	27.0742
2.55e+010	15.3307	25.963
2.6e+010	15.8299	26.2697
2.65e+010	14.5484	25.9054
