frequency	e'	e''
5e+008	87.5251	5.57373
1e+009	85.4492	8.00518
1.5e+009	84.9369	11.1223
2e+009	83.8608	14.2412
2.5e+009	82.5219	17.3513
3e+009	80.8713	20.1933
3.5e+009	79.109	22.8891
4e+009	77.4406	25.5164
4.5e+009	75.3687	27.8947
5e+009	73.1174	29.9183
5.5e+009	71.0589	31.9008
6e+009	68.6735	33.6133
6.5e+009	66.3087	34.9269
7e+009	64.1519	36.2921
7.5e+009	61.7418	37.3356
8e+009	59.4953	38.0883
8.5e+009	57.4668	38.95
9e+009	55.1372	39.4663
9.5e+009	53.0624	39.7888
1e+010	51.1862	40.3382
1.05e+010	48.9999	40.418
1.1e+010	47.2024	40.3004
1.15e+010	45.4901	40.579
1.2e+010	43.563	40.4586
1.25e+010	41.997	40.0283
1.3e+010	40.4882	40.1677
1.35e+010	38.7889	39.8535
1.4e+010	37.6288	39.3907
1.45e+010	36.2629	39.3823
1.5e+010	34.5909	38.9513
1.55e+010	33.7763	38.2785
1.6e+010	32.664	38.3688
1.65e+010	31.0706	37.7976
1.7e+010	30.4841	37.1348
1.75e+010	29.5487	37.2741
1.8e+010	28.1177	36.5069
1.85e+010	27.7448	35.8675
1.9e+010	26.8646	36.0835
1.95e+010	25.5602	35.0439
2e+010	25.3757	34.5051
2.05e+010	24.3802	34.9048
2.1e+010	23.5029	33.7195
2.15e+010	23.5349	33.3674
2.2e+010	22.1997	33.7727
2.25e+010	21.6384	32.3912
2.3e+010	21.934	32.2528
2.35e+010	20.3756	32.6268
2.4e+010	20.0835	31.1492
2.45e+010	20.6258	31.331
2.5e+010	18.9758	31.4234
2.55e+010	18.8785	30.0324
2.6e+010	19.4551	30.4376
2.65e+010	17.7359	30.1289
