frequency	e'	e''
5e+008	89.358	5.9953
1e+009	86.9783	9.00982
1.5e+009	86.1313	12.6344
2e+009	84.7238	16.2099
2.5e+009	83.0516	19.716
3e+009	81.004	22.8844
3.5e+009	78.809	25.8092
4e+009	76.6824	28.5898
4.5e+009	74.1322	31.0426
5e+009	71.4205	33.0689
5.5e+009	68.9151	34.9885
6e+009	66.1156	36.5691
6.5e+009	63.403	37.706
7e+009	60.9111	38.8646
7.5e+009	58.2238	39.6619
8e+009	55.7613	40.1626
8.5e+009	53.5284	40.7576
9e+009	51.0563	40.9806
9.5e+009	48.8806	41.0359
1e+010	46.8942	41.3013
1.05e+010	44.6683	41.0995
1.1e+010	42.8592	40.7473
1.15e+010	41.1193	40.7633
1.2e+010	39.2272	40.3987
1.25e+010	37.7223	39.7884
1.3e+010	36.2363	39.695
1.35e+010	34.6231	39.1837
1.4e+010	33.5341	38.5913
1.45e+010	32.2306	38.3858
1.5e+010	30.6891	37.7918
1.55e+010	29.9537	37.0585
1.6e+010	28.9048	36.9778
1.65e+010	27.4698	36.2774
1.7e+010	26.9519	35.5943
1.75e+010	26.089	35.5805
1.8e+010	24.831	34.736
1.85e+010	24.5154	34.1132
1.9e+010	23.7148	34.1751
1.95e+010	22.5913	33.1194
2e+010	22.4369	32.5988
2.05e+010	21.5426	32.8402
2.1e+010	20.8155	31.7083
2.15e+010	20.8473	31.3665
2.2e+010	19.656	31.61
2.25e+010	19.2211	30.3315
2.3e+010	19.4925	30.1965
2.35e+010	18.115	30.4145
2.4e+010	17.9086	29.0826
2.45e+010	18.3896	29.2397
2.5e+010	16.9662	29.2026
2.55e+010	16.9137	27.9703
2.6e+010	17.4312	28.3244
2.65e+010	15.9469	27.9501
