frequency	e'	e''
5e+008	90.4905	6.25278
1e+009	87.768	9.6524
1.5e+009	86.7382	13.6546
2e+009	85.2623	17.5446
2.5e+009	83.3901	21.3004
3e+009	80.9995	24.6443
3.5e+009	78.4321	27.6951
4e+009	75.9624	30.5366
4.5e+009	73.1126	33.0094
5e+009	70.1284	34.9957
5.5e+009	67.3422	36.8169
6e+009	64.2746	38.2551
6.5e+009	61.3578	39.2379
7e+009	58.6742	40.2269
7.5e+009	55.8361	40.8392
8e+009	53.2781	41.1622
8.5e+009	50.9583	41.5577
9e+009	48.4341	41.5794
9.5e+009	46.2203	41.4659
1e+010	44.2033	41.5477
1.05e+010	41.9988	41.1725
1.1e+010	40.2111	40.6856
1.15e+010	38.4884	40.5349
1.2e+010	36.6561	40.038
1.25e+010	35.2014	39.3306
1.3e+010	33.7549	39.0997
1.35e+010	32.2213	38.4959
1.4e+010	31.1847	37.8376
1.45e+010	29.9398	37.5252
1.5e+010	28.4922	36.8608
1.55e+010	27.8038	36.1095
1.6e+010	26.8129	35.9293
1.65e+010	25.4848	35.1872
1.7e+010	25.0065	34.5029
1.75e+010	24.2046	34.411
1.8e+010	23.0502	33.5529
1.85e+010	22.761	32.9483
1.9e+010	22.0285	32.9318
1.95e+010	21.014	31.8933
2e+010	20.8658	31.3876
2.05e+010	20.0481	31.5519
2.1e+010	19.4035	30.4722
2.15e+010	19.4308	30.1333
2.2e+010	18.3423	30.3035
2.25e+010	17.9694	29.1137
2.3e+010	18.2229	28.9714
2.35e+010	16.9692	29.1174
2.4e+010	16.7948	27.8882
2.45e+010	17.2484	28.0225
2.5e+010	15.97	27.9276
2.55e+010	15.9256	26.8017
2.6e+010	16.417	27.109
2.65e+010	15.0796	26.7029
