frequency	e'	e''
5e+008	91.0191	6.27501
1e+009	88.0945	9.95253
1.5e+009	87.3203	14.167
2e+009	85.6851	18.2271
2.5e+009	83.5652	22.0908
3e+009	81.0686	25.5312
3.5e+009	78.3814	28.6371
4e+009	75.7307	31.5129
4.5e+009	72.7071	34.0002
5e+009	69.578	35.9698
5.5e+009	66.6671	37.7454
6e+009	63.4673	39.1021
6.5e+009	60.4277	39.999
7e+009	57.6665	40.9187
7.5e+009	54.7874	41.4396
8e+009	52.1671	41.6522
8.5e+009	49.7976	41.9598
9e+009	47.2564	41.8973
9.5e+009	45.0377	41.6887
1e+010	43.0089	41.6803
1.05e+010	40.8101	41.2344
1.1e+010	39.0369	40.6813
1.15e+010	37.3284	40.4609
1.2e+010	35.5149	39.9026
1.25e+010	34.0857	39.1486
1.3e+010	32.6699	38.8755
1.35e+010	31.1598	38.2146
1.4e+010	30.1445	37.5272
1.45e+010	28.933	37.1829
1.5e+010	27.5171	36.4871
1.55e+010	26.8449	35.7183
1.6e+010	25.8911	35.5259
1.65e+010	24.6067	34.7658
1.7e+010	24.1416	34.0646
1.75e+010	23.3612	33.9607
1.8e+010	22.2503	33.1136
1.85e+010	21.9755	32.5019
1.9e+010	21.2628	32.4786
1.95e+010	20.2924	31.4701
2e+010	20.1691	30.9577
2.05e+010	19.3852	31.1041
2.1e+010	18.7472	30.0585
2.15e+010	18.8052	29.7231
2.2e+010	17.7675	29.8788
2.25e+010	17.3796	28.7112
2.3e+010	17.6625	28.5839
2.35e+010	16.4711	28.7403
2.4e+010	16.2873	27.5061
2.45e+010	16.7579	27.6384
2.5e+010	15.5191	27.5664
2.55e+010	15.4671	26.4453
2.6e+010	15.988	26.7511
2.65e+010	14.6896	26.3938
