frequency	e'	e''
5e+008	90.1283	6.18231
1e+009	87.5413	9.44719
1.5e+009	86.5336	13.3216
2e+009	85.0321	17.0996
2.5e+009	83.2376	20.7812
3e+009	80.9875	24.0734
3.5e+009	78.549	27.0784
4e+009	76.1793	29.9019
4.5e+009	73.4176	32.3687
5e+009	70.5275	34.376
5.5e+009	67.8366	36.2312
6e+009	64.8495	37.7132
6.5e+009	61.9929	38.7473
7e+009	59.3698	39.7994
7.5e+009	56.5821	40.4692
8e+009	54.0537	40.8506
8.5e+009	51.7547	41.3072
9e+009	49.2468	41.3935
9.5e+009	47.0424	41.3368
1e+010	45.0347	41.475
1.05e+010	42.8211	41.1508
1.1e+010	41.0256	40.7096
1.15e+010	39.2937	40.609
1.2e+010	37.4463	40.1523
1.25e+010	35.9727	39.4765
1.3e+010	34.5089	39.2852
1.35e+010	32.9578	38.708
1.4e+010	31.9004	38.0713
1.45e+010	30.6346	37.7853
1.5e+010	29.1643	37.1447
1.55e+010	28.4592	36.4004
1.6e+010	27.4428	36.241
1.65e+010	26.0897	35.5145
1.7e+010	25.5983	34.835
1.75e+010	24.7798	34.7574
1.8e+010	23.5961	33.9015
1.85e+010	23.2904	33.2951
1.9e+010	22.5418	33.2909
1.95e+010	21.4977	32.2469
2e+010	21.3386	31.739
2.05e+010	20.4998	31.9197
2.1e+010	19.8369	30.8247
2.15e+010	19.8555	30.4874
2.2e+010	18.7403	30.6719
2.25e+010	18.3549	29.4608
2.3e+010	18.6017	29.3168
2.35e+010	17.3152	29.4738
2.4e+010	17.1346	28.2274
2.45e+010	17.5846	28.3604
2.5e+010	16.2703	28.2718
2.55e+010	16.224	27.1279
2.6e+010	16.7131	27.4411
2.65e+010	15.3414	27.04
