frequency	e'	e''
5e+008	84.0084	5.14536
1e+009	82.242	6.55945
1.5e+009	82.131	8.7854
2e+009	81.5228	11.1061
2.5e+009	80.741	13.4992
3e+009	79.7083	15.7163
3.5e+009	78.6139	17.8872
4e+009	77.6568	20.1133
4.5e+009	76.3158	22.1652
5e+009	74.7814	23.9687
5.5e+009	73.4761	25.8471
6e+009	71.8213	27.5589
6.5e+009	70.1224	28.9499
7e+009	68.6385	30.4875
7.5e+009	66.8259	31.7624
8e+009	65.1117	32.7847
8.5e+009	63.6063	33.9875
9e+009	61.7058	34.8804
9.5e+009	59.9935	35.5768
1e+010	58.502	36.5741
1.05e+010	56.5693	37.1023
1.1e+010	54.976	37.3794
1.15e+010	53.5066	38.1451
1.2e+010	51.6968	38.4888
1.25e+010	50.1807	38.4211
1.3e+010	48.8	39.0403
1.35e+010	47.0895	39.1555
1.4e+010	45.9202	38.9739
1.45e+010	44.5687	39.4207
1.5e+010	42.7777	39.3909
1.55e+010	41.9029	38.9
1.6e+010	40.7736	39.4285
1.65e+010	38.9469	39.1976
1.7e+010	38.2975	38.641
1.75e+010	37.3044	39.2006
1.8e+010	35.5578	38.682
1.85e+010	35.1344	38.0668
1.9e+010	34.1657	38.7118
1.95e+010	32.4785	37.7919
2e+010	32.2837	37.2624
2.05e+010	31.1298	38.1338
2.1e+010	29.9389	36.8845
2.15e+010	30.0019	36.5594
2.2e+010	28.3733	37.4692
2.25e+010	27.5708	35.8962
2.3e+010	27.9604	35.7771
2.35e+010	25.9688	36.6553
2.4e+010	25.5298	34.8677
2.45e+010	26.2562	35.1462
2.5e+010	24.0795	35.6766
2.55e+010	23.9098	33.8975
2.6e+010	24.6592	34.477
2.65e+010	22.3636	34.4247
