frequency	e'	e''
5e+008	91.8093	6.67072
1e+009	88.712	10.6942
1.5e+009	87.6998	15.2198
2e+009	85.861	19.5309
2.5e+009	83.4341	23.605
3e+009	80.5816	27.1914
3.5e+009	77.5501	30.3483
4e+009	74.5749	33.2003
4.5e+009	71.2409	35.6169
5e+009	67.8512	37.4668
5.5e+009	64.7053	39.0823
6e+009	61.3122	40.2645
6.5e+009	58.1329	40.9695
7e+009	55.2493	41.6839
7.5e+009	52.282	41.9989
8e+009	49.6288	42.0183
8.5e+009	47.2302	42.131
9e+009	44.6922	41.888
9.5e+009	42.5054	41.5194
1e+010	40.5001	41.348
1.05e+010	38.3584	40.7566
1.1e+010	36.6508	40.0906
1.15e+010	34.9996	39.7444
1.2e+010	33.259	39.076
1.25e+010	31.9164	38.2533
1.3e+010	30.5649	37.8861
1.35e+010	29.144	37.1533
1.4e+010	28.2029	36.4225
1.45e+010	27.0627	36.0088
1.5e+010	25.7406	35.2615
1.55e+010	25.1348	34.4777
1.6e+010	24.2394	34.2324
1.65e+010	23.0533	33.4419
1.7e+010	22.643	32.7387
1.75e+010	21.9177	32.5918
1.8e+010	20.8988	31.7312
1.85e+010	20.668	31.132
1.9e+010	20.0029	31.0644
1.95e+010	19.1158	30.07
2e+010	19.0279	29.5728
2.05e+010	18.2967	29.67
2.1e+010	17.7221	28.654
2.15e+010	17.7979	28.332
2.2e+010	16.8289	28.438
2.25e+010	16.4939	27.3137
2.3e+010	16.7696	27.198
2.35e+010	15.6636	27.3104
2.4e+010	15.5144	26.1345
2.45e+010	15.9646	26.2611
2.5e+010	14.8094	26.1612
2.55e+010	14.7827	25.0987
2.6e+010	15.2811	25.3901
2.65e+010	14.0741	25.0287
