frequency	e'	e''
5e+008	88.348	5.76202
1e+009	86.1572	8.44521
1.5e+009	85.4942	11.7694
2e+009	84.2641	15.0796
2.5e+009	82.781	18.3621
3e+009	80.9614	21.3518
3.5e+009	79.0268	24.1566
4e+009	77.1713	26.858
4.5e+009	74.9014	29.2796
5e+009	72.454	31.3161
5.5e+009	70.1965	33.2797
6e+009	67.6191	34.946
6.5e+009	65.1011	36.1937
7e+009	62.7929	37.4831
7.5e+009	60.2606	38.4262
8e+009	57.9163	39.0793
8.5e+009	55.7874	39.8279
9e+009	53.3871	40.2164
9.5e+009	51.2556	40.4297
1e+010	49.32	40.8567
1.05e+010	47.1103	40.8117
1.1e+010	45.2999	40.5951
1.15e+010	43.563	40.7542
1.2e+010	41.6494	40.5235
1.25e+010	40.1018	40.0131
1.3e+010	38.5901	40.0433
1.35e+010	36.9291	39.6432
1.4e+010	35.7934	39.1213
1.45e+010	34.4484	39.0163
1.5e+010	32.8388	38.5081
1.55e+010	32.0504	37.814
1.6e+010	30.9591	37.8115
1.65e+010	29.4405	37.1842
1.7e+010	28.8747	36.5157
1.75e+010	27.9712	36.5745
1.8e+010	26.6222	35.768
1.85e+010	26.2668	35.1441
1.9e+010	25.4221	35.272
1.95e+010	24.2037	34.2235
2e+010	24.0195	33.6985
2.05e+010	23.0741	34.0118
2.1e+010	22.2738	32.8566
2.15e+010	22.2884	32.5086
2.2e+010	21.021	32.8252
2.25e+010	20.5287	31.5042
2.3e+010	20.7985	31.3599
2.35e+010	19.3278	31.6446
2.4e+010	19.0799	30.2572
2.45e+010	19.5746	30.4147
2.5e+010	18.0455	30.4311
2.55e+010	17.9688	29.1388
2.6e+010	18.5013	29.5096
2.65e+010	16.9061	29.1558
