frequency	e'	e''
5e+008	91.0637	6.48899
1e+009	88.1496	10.1008
1.5e+009	87.1028	14.3014
2e+009	85.519	18.3754
2.5e+009	83.4374	22.2602
3e+009	80.8309	25.7019
3.5e+009	78.0842	28.8058
4e+009	75.4187	31.6608
4.5e+009	72.3592	34.1083
5e+009	69.1958	36.05
5.5e+009	66.2684	37.7957
6e+009	63.0704	39.1348
6.5e+009	60.0235	40.0031
7e+009	57.2465	40.8844
7.5e+009	54.3594	41.3817
8e+009	51.7511	41.5741
8.5e+009	49.3912	41.8504
9e+009	46.8475	41.7677
9.5e+009	44.6418	41.5416
1e+010	42.6287	41.5101
1.05e+010	40.4415	41.0419
1.1e+010	38.6842	40.4813
1.15e+010	36.9882	40.247
1.2e+010	35.1874	39.6724
1.25e+010	33.7809	38.9112
1.3e+010	32.3769	38.6275
1.35e+010	30.8841	37.9559
1.4e+010	29.887	37.2655
1.45e+010	28.6868	36.9101
1.5e+010	27.2908	36.2024
1.55e+010	26.6345	35.4325
1.6e+010	25.6918	35.2323
1.65e+010	24.4212	34.4617
1.7e+010	23.9705	33.7603
1.75e+010	23.1992	33.644
1.8e+010	22.105	32.7871
1.85e+010	21.8417	32.1765
1.9e+010	21.1316	32.1438
1.95e+010	20.1758	31.1249
2e+010	20.0624	30.616
2.05e+010	19.2769	30.7481
2.1e+010	18.6567	29.696
2.15e+010	18.7125	29.3641
2.2e+010	17.6792	29.503
2.25e+010	17.308	28.3323
2.3e+010	17.5781	28.2083
2.35e+010	16.3957	28.3431
2.4e+010	16.2257	27.1189
2.45e+010	16.679	27.2526
2.5e+010	15.4468	27.164
2.55e+010	15.4081	26.0533
2.6e+010	15.9075	26.3576
2.65e+010	14.62	25.9861
