frequency	e'	e''
5e+008	87.0024	5.48369
1e+009	85.0043	7.78432
1.5e+009	84.568	10.7626
2e+009	83.5781	13.7589
2.5e+009	82.334	16.7641
3e+009	80.7802	19.5185
3.5e+009	79.1253	22.1395
4e+009	77.5628	24.7158
4.5e+009	75.5994	27.0556
5e+009	73.4556	29.063
5.5e+009	71.5117	31.0472
6e+009	69.2341	32.7828
6.5e+009	66.9669	34.1221
7e+009	64.9051	35.5288
7.5e+009	62.581	36.6216
8e+009	60.4047	37.4233
8.5e+009	58.4419	38.35
9e+009	56.1605	38.933
9.5e+009	54.1227	39.3188
1e+010	52.2879	39.9437
1.05e+010	50.1212	40.0917
1.1e+010	48.3406	40.0392
1.15e+010	46.6504	40.3875
1.2e+010	44.7241	40.3389
1.25e+010	43.1569	39.9569
1.3e+010	41.6542	40.1595
1.35e+010	39.9368	39.9036
1.4e+010	38.7628	39.4766
1.45e+010	37.3901	39.5286
1.5e+010	35.6885	39.147
1.55e+010	34.8559	38.4922
1.6e+010	33.7367	38.6497
1.65e+010	32.1022	38.1117
1.7e+010	31.5018	37.4542
1.75e+010	30.5496	37.6496
1.8e+010	29.0689	36.9053
1.85e+010	28.6915	36.2608
1.9e+010	27.7881	36.5315
1.95e+010	26.4315	35.5001
2e+010	26.2518	34.9592
2.05e+010	25.225	35.4081
2.1e+010	24.2993	34.2082
2.15e+010	24.3422	33.8614
2.2e+010	22.9645	34.32
2.25e+010	22.3649	32.907
2.3e+010	22.6721	32.7709
2.35e+010	21.0618	33.2015
2.4e+010	20.745	31.6731
2.45e+010	21.3071	31.8637
2.5e+010	19.5874	32.0119
2.55e+010	19.4801	30.5651
2.6e+010	20.0762	30.9931
2.65e+010	18.2829	30.7193
