frequency	e'	e''
5e+008	91.0062	6.48232
1e+009	88.1318	10.0717
1.5e+009	87.0705	14.2808
2e+009	85.5031	18.3337
2.5e+009	83.4327	22.2152
3e+009	80.8346	25.6496
3.5e+009	78.0977	28.7549
4e+009	75.4418	31.6083
4.5e+009	72.394	34.054
5e+009	69.2384	35.9986
5.5e+009	66.3152	37.7518
6e+009	63.1215	39.0935
6.5e+009	60.0831	39.9709
7e+009	57.3098	40.8504
7.5e+009	54.4225	41.3588
8e+009	51.8231	41.5575
8.5e+009	49.4609	41.8385
9e+009	46.9201	41.7573
9.5e+009	44.7143	41.5394
1e+010	42.6994	41.5124
1.05e+010	40.5109	41.0508
1.1e+010	38.7517	40.4923
1.15e+010	37.0559	40.262
1.2e+010	35.2534	39.6909
1.25e+010	33.8429	38.9295
1.3e+010	32.4363	38.6491
1.35e+010	30.9441	37.9829
1.4e+010	29.9442	37.292
1.45e+010	28.7408	36.9382
1.5e+010	27.3426	36.2344
1.55e+010	26.688	35.4633
1.6e+010	25.7414	35.265
1.65e+010	24.4675	34.4966
1.7e+010	24.0147	33.7968
1.75e+010	23.2435	33.6798
1.8e+010	22.1451	32.8207
1.85e+010	21.881	32.2116
1.9e+010	21.1698	32.1796
1.95e+010	20.2125	31.1597
2e+010	20.093	30.6503
2.05e+010	19.3097	30.7821
2.1e+010	18.6892	29.7288
2.15e+010	18.7426	29.3971
2.2e+010	17.7068	29.5376
2.25e+010	17.3377	28.3673
2.3e+010	17.6054	28.2399
2.35e+010	16.4207	28.3714
2.4e+010	16.2496	27.1533
2.45e+010	16.7017	27.2856
2.5e+010	15.4726	27.1942
2.55e+010	15.4322	26.0866
2.6e+010	15.9282	26.3884
2.65e+010	14.6406	26.0122
