frequency	e'	e''
5e+008	91.0288	6.47726
1e+009	88.1389	10.0822
1.5e+009	87.0781	14.2715
2e+009	85.5063	18.3391
2.5e+009	83.4342	22.224
3e+009	80.8331	25.6623
3.5e+009	78.0925	28.7651
4e+009	75.4364	31.6209
4.5e+009	72.3825	34.0675
5e+009	69.2276	36.0106
5.5e+009	66.3028	37.7616
6e+009	63.1097	39.1044
6.5e+009	60.0675	39.9773
7e+009	57.292	40.86
7.5e+009	54.406	41.3625
8e+009	51.8028	41.561
8.5e+009	49.4422	41.8396
9e+009	46.9017	41.7595
9.5e+009	44.6945	41.5381
1e+010	42.6825	41.5074
1.05e+010	40.4928	41.0477
1.1e+010	38.734	40.4886
1.15e+010	37.0369	40.2565
1.2e+010	35.2365	39.686
1.25e+010	33.8289	38.9265
1.3e+010	32.4218	38.6417
1.35e+010	30.9276	37.9752
1.4e+010	29.9301	37.2853
1.45e+010	28.726	36.9306
1.5e+010	27.33	36.2256
1.55e+010	26.673	35.4555
1.6e+010	25.7272	35.256
1.65e+010	24.4549	34.4879
1.7e+010	24.0029	33.7864
1.75e+010	23.2316	33.6709
1.8e+010	22.1357	32.8128
1.85e+010	21.8719	32.2023
1.9e+010	21.1617	32.1688
1.95e+010	20.2036	31.1517
2e+010	20.0869	30.6409
2.05e+010	19.3025	30.7737
2.1e+010	18.6815	29.7203
2.15e+010	18.7353	29.3885
2.2e+010	17.7	29.5278
2.25e+010	17.3308	28.3587
2.3e+010	17.5983	28.231
2.35e+010	16.4127	28.3653
2.4e+010	16.2432	27.1439
2.45e+010	16.6949	27.2782
2.5e+010	15.4669	27.1848
2.55e+010	15.4248	26.0773
2.6e+010	15.9245	26.3821
2.65e+010	14.6333	26.0056
