frequency	e'	e''
5e+008	91.2442	6.44572
1e+009	88.2591	10.1644
1.5e+009	87.2877	14.45
2e+009	85.6719	18.5707
2.5e+009	83.4918	22.4971
3e+009	80.8432	25.9764
3.5e+009	78.0642	29.1014
4e+009	75.3326	31.9589
4.5e+009	72.2138	34.409
5e+009	69.0156	36.3439
5.5e+009	66.0499	38.0665
6e+009	62.7992	39.3765
6.5e+009	59.7294	40.2261
7e+009	56.9354	41.0791
7.5e+009	54.0245	41.5396
8e+009	51.4035	41.7058
8.5e+009	49.0331	41.9504
9e+009	46.4889	41.8369
9.5e+009	44.2805	41.5885
1e+010	42.2677	41.5314
1.05e+010	40.082	41.0416
1.1e+010	38.3307	40.458
1.15e+010	36.6448	40.2018
1.2e+010	34.8525	39.6076
1.25e+010	33.4503	38.8385
1.3e+010	32.0583	38.5367
1.35e+010	30.5755	37.8545
1.4e+010	29.5857	37.1551
1.45e+010	28.3993	36.7912
1.5e+010	27.0108	36.076
1.55e+010	26.3601	35.3002
1.6e+010	25.4234	35.0936
1.65e+010	24.1691	34.3222
1.7e+010	23.725	33.6167
1.75e+010	22.9604	33.5007
1.8e+010	21.8776	32.642
1.85e+010	21.6211	32.0308
1.9e+010	20.9192	31.9909
1.95e+010	19.973	30.9834
2e+010	19.8668	30.4754
2.05e+010	19.0901	30.603
2.1e+010	18.475	29.5594
2.15e+010	18.5393	29.2284
2.2e+010	17.5161	29.3636
2.25e+010	17.1505	28.2037
2.3e+010	17.4243	28.0822
2.35e+010	16.2549	28.2148
2.4e+010	16.088	26.9982
2.45e+010	16.544	27.13
2.5e+010	15.3252	27.0403
2.55e+010	15.2887	25.9389
2.6e+010	15.7906	26.2412
2.65e+010	14.5178	25.8742
