frequency	e'	e''
5e+008	90.5645	6.26613
1e+009	87.808	9.70426
1.5e+009	86.7796	13.7237
2e+009	85.2853	17.6355
2.5e+009	83.4006	21.4063
3e+009	80.9833	24.7601
3.5e+009	78.3922	27.8186
4e+009	75.9082	30.6635
4.5e+009	73.0316	33.1358
5e+009	70.0216	35.1144
5.5e+009	67.2188	36.9268
6e+009	64.1393	38.3563
6.5e+009	61.2073	39.327
7e+009	58.5105	40.3052
7.5e+009	55.6687	40.9056
8e+009	53.1049	41.2142
8.5e+009	50.7788	41.595
9e+009	48.251	41.6056
9.5e+009	46.0373	41.4788
1e+010	44.019	41.5456
1.05e+010	41.8182	41.1612
1.1e+010	40.0336	40.665
1.15e+010	38.3117	40.5065
1.2e+010	36.4834	39.9991
1.25e+010	35.0339	39.2839
1.3e+010	33.5891	39.0489
1.35e+010	32.0624	38.4359
1.4e+010	31.032	37.7738
1.45e+010	29.7907	37.4528
1.5e+010	28.3482	36.7868
1.55e+010	27.6649	36.0324
1.6e+010	26.6791	35.8493
1.65e+010	25.357	35.1049
1.7e+010	24.8828	34.4193
1.75e+010	24.0835	34.3218
1.8e+010	22.9384	33.4628
1.85e+010	22.6501	32.8601
1.9e+010	21.9204	32.8385
1.95e+010	20.9138	31.7996
2e+010	20.7676	31.2969
2.05e+010	19.9536	31.4558
2.1e+010	19.3141	30.3806
2.15e+010	19.342	30.0425
2.2e+010	18.2611	30.207
2.25e+010	17.8912	29.0214
2.3e+010	18.1435	28.8804
2.35e+010	16.8989	29.0214
2.4e+010	16.7254	27.7972
2.45e+010	17.1773	27.9304
2.5e+010	15.9033	27.8326
2.55e+010	15.8636	26.7109
2.6e+010	16.3526	27.0187
2.65e+010	15.0203	26.6189
