frequency	e'	e''
5e+008	91.1443	6.46907
1e+009	88.2067	10.136
1.5e+009	87.1663	14.3708
2e+009	85.5743	18.4602
2.5e+009	83.4563	22.3637
3e+009	80.8257	25.8228
3.5e+009	78.0649	28.9356
4e+009	75.3729	31.7924
4.5e+009	72.2837	34.2401
5e+009	69.1014	36.1764
5.5e+009	66.1588	37.9164
6e+009	62.939	39.2403
6.5e+009	59.8798	40.099
7e+009	57.0949	40.9668
7.5e+009	54.1991	41.4468
8e+009	51.5852	41.6257
8.5e+009	49.2198	41.893
9e+009	46.6775	41.7951
9.5e+009	44.4701	41.556
1e+010	42.4585	41.5173
1.05e+010	40.2701	41.0384
1.1e+010	38.5166	40.4662
1.15e+010	36.8258	40.222
1.2e+010	35.0278	39.6407
1.25e+010	33.6252	38.8716
1.3e+010	32.2267	38.5828
1.35e+010	30.7362	37.9047
1.4e+010	29.7442	37.2106
1.45e+010	28.5517	36.8511
1.5e+010	27.1567	36.1378
1.55e+010	26.506	35.3638
1.6e+010	25.5663	35.1654
1.65e+010	24.3024	34.392
1.7e+010	23.8547	33.6853
1.75e+010	23.0866	33.573
1.8e+010	21.997	32.7121
1.85e+010	21.7399	32.0991
1.9e+010	21.0305	32.0685
1.95e+010	20.0771	31.0521
2e+010	19.9701	30.5404
2.05e+010	19.1886	30.6719
2.1e+010	18.568	29.6201
2.15e+010	18.6329	29.2906
2.2e+010	17.6028	29.4312
2.25e+010	17.2296	28.2578
2.3e+010	17.5061	28.1367
2.35e+010	16.3278	28.2737
2.4e+010	16.1582	27.0463
2.45e+010	16.6171	27.1818
2.5e+010	15.3883	27.0958
2.55e+010	15.3473	25.984
2.6e+010	15.8519	26.29
2.65e+010	14.5646	25.9217
