frequency	e'	e''
5e+008	90.5075	6.28677
1e+009	87.8224	9.70123
1.5e+009	86.7453	13.7114
2e+009	85.1985	17.5956
2.5e+009	83.3175	21.3633
3e+009	80.9351	24.7126
3.5e+009	78.3581	27.7547
4e+009	75.8719	30.5966
4.5e+009	72.9987	33.0636
5e+009	70.0063	35.0452
5.5e+009	67.2128	36.8566
6e+009	64.1314	38.2838
6.5e+009	61.208	39.2577
7e+009	58.5255	40.2448
7.5e+009	55.6881	40.84
8e+009	53.1249	41.1476
8.5e+009	50.8031	41.5385
9e+009	48.2801	41.5533
9.5e+009	46.0705	41.4268
1e+010	44.0557	41.5004
1.05e+010	41.8528	41.1157
1.1e+010	40.0757	40.6259
1.15e+010	38.3561	40.4681
1.2e+010	36.5281	39.9649
1.25e+010	35.0778	39.2531
1.3e+010	33.633	39.0214
1.35e+010	32.1091	38.411
1.4e+010	31.0787	37.7482
1.45e+010	29.8355	37.4284
1.5e+010	28.3952	36.7651
1.55e+010	27.7143	36.0136
1.6e+010	26.724	35.8252
1.65e+010	25.4039	35.0825
1.7e+010	24.9305	34.3997
1.75e+010	24.1349	34.3041
1.8e+010	22.9857	33.4416
1.85e+010	22.6941	32.8381
1.9e+010	21.9712	32.816
1.95e+010	20.9597	31.772
2e+010	20.8107	31.2693
2.05e+010	19.9957	31.4337
2.1e+010	19.3587	30.3519
2.15e+010	19.3838	30.0121
2.2e+010	18.2996	30.1799
2.25e+010	17.9325	28.99
2.3e+010	18.1845	28.8461
2.35e+010	16.9312	28.9877
2.4e+010	16.7624	27.7652
2.45e+010	17.2142	27.895
2.5e+010	15.9398	27.7962
2.55e+010	15.8963	26.6756
2.6e+010	16.3878	26.9773
2.65e+010	15.0539	26.5775
