frequency	e'	e''
5e+008	88.6732	5.82096
1e+009	86.4252	8.59815
1.5e+009	85.7038	12.0216
2e+009	84.4178	15.4161
2.5e+009	82.878	18.7691
3e+009	80.995	21.8117
3.5e+009	78.9797	24.6542
4e+009	77.0499	27.3855
4.5e+009	74.6994	29.8151
5e+009	72.1684	31.8536
5.5e+009	69.8376	33.8056
6e+009	67.1888	35.4473
6.5e+009	64.6138	36.6682
7e+009	62.2531	37.9219
7.5e+009	59.6704	38.8244
8e+009	57.2864	39.4301
8.5e+009	55.1213	40.1364
9e+009	52.6975	40.476
9.5e+009	50.5446	40.6438
1e+010	48.5972	41.024
1.05e+010	46.3779	40.9309
1.1e+010	44.5669	40.6719
1.15e+010	42.8292	40.7854
1.2e+010	40.9158	40.5151
1.25e+010	39.3781	39.9739
1.3e+010	37.8756	39.9678
1.35e+010	36.2252	39.5347
1.4e+010	35.1035	38.9876
1.45e+010	33.7699	38.8514
1.5e+010	32.1777	38.3171
1.55e+010	31.4053	37.607
1.6e+010	30.323	37.5822
1.65e+010	28.8286	36.9302
1.7e+010	28.2806	36.2566
1.75e+010	27.3907	36.2955
1.8e+010	26.0629	35.4738
1.85e+010	25.7232	34.8462
1.9e+010	24.8926	34.9573
1.95e+010	23.7003	33.9052
2e+010	23.526	33.3781
2.05e+010	22.595	33.6716
2.1e+010	21.814	32.5211
2.15e+010	21.8386	32.1735
2.2e+010	20.5942	32.4733
2.25e+010	20.1145	31.1607
2.3e+010	20.3905	31.0176
2.35e+010	18.9453	31.2899
2.4e+010	18.7076	29.911
2.45e+010	19.2028	30.0664
2.5e+010	17.7051	30.0753
2.55e+010	17.6332	28.7934
2.6e+010	18.168	29.1577
2.65e+010	16.6064	28.7993
