frequency	e'	e''
5e+008	84.8964	5.19043
1e+009	83.0855	6.89287
1.5e+009	82.8993	9.34773
2e+009	82.1933	11.8735
2.5e+009	81.2894	14.4637
3e+009	80.1219	16.8519
3.5e+009	78.8659	19.1646
4e+009	77.7323	21.5048
4.5e+009	76.2108	23.6551
5e+009	74.4917	25.543
5.5e+009	72.9893	27.4684
6e+009	71.1446	29.2048
6.5e+009	69.2617	30.5994
7e+009	67.5873	32.1076
7.5e+009	65.6153	33.3455
8e+009	63.7492	34.3187
8.5e+009	62.0855	35.4503
9e+009	60.0577	36.2633
9.5e+009	58.2317	36.8787
1e+010	56.6145	37.763
1.05e+010	54.5969	38.1876
1.1e+010	52.9217	38.371
1.15e+010	51.3652	39.0029
1.2e+010	49.5114	39.2261
1.25e+010	47.9607	39.0682
1.3e+010	46.5188	39.5419
1.35e+010	44.802	39.5418
1.4e+010	43.6151	39.2884
1.45e+010	42.2424	39.5897
1.5e+010	40.475	39.4484
1.55e+010	39.5964	38.9059
1.6e+010	38.4566	39.2914
1.65e+010	36.6957	38.9616
1.7e+010	36.0431	38.377
1.75e+010	35.053	38.789
1.8e+010	33.4018	38.1953
1.85e+010	32.9723	37.5777
1.9e+010	32.0194	38.0657
1.95e+010	30.4558	37.1099
2e+010	30.2428	36.5808
2.05e+010	29.1314	37.2765
2.1e+010	28.0419	36.0556
2.15e+010	28.0743	35.7205
2.2e+010	26.5426	36.4452
2.25e+010	25.8107	34.9483
2.3e+010	26.1461	34.8096
2.35e+010	24.3095	35.4983
2.4e+010	23.9062	33.831
2.45e+010	24.542	34.0582
2.5e+010	22.5552	34.4232
2.55e+010	22.4021	32.7982
2.6e+010	23.0641	33.3016
2.65e+010	20.9743	33.1472
