frequency	e'	e''
5e+008	88.9989	5.88943
1e+009	86.6939	8.76726
1.5e+009	85.9031	12.2986
2e+009	84.5694	15.7627
2.5e+009	82.9692	19.1963
3e+009	81.0069	22.2954
3.5e+009	78.9176	25.1768
4e+009	76.8989	27.9285
4.5e+009	74.4602	30.3755
5e+009	71.8471	32.4074
5.5e+009	69.4322	34.3462
6e+009	66.7181	35.9651
6.5e+009	64.0791	37.1521
7e+009	61.6616	38.3638
7.5e+009	59.0288	39.2182
8e+009	56.6045	39.7767
8.5e+009	54.4088	40.4347
9e+009	51.9567	40.7241
9.5e+009	49.7939	40.8402
1e+010	47.8329	41.1694
1.05e+010	45.6061	41.0257
1.1e+010	43.7923	40.7211
1.15e+010	42.0518	40.7941
1.2e+010	40.1476	40.4837
1.25e+010	38.6234	39.9038
1.3e+010	37.128	39.8608
1.35e+010	35.4932	39.3932
1.4e+010	34.3841	38.8214
1.45e+010	33.0649	38.6537
1.5e+010	31.49	38.0936
1.55e+010	30.7375	37.3707
1.6e+010	29.6723	37.3214
1.65e+010	28.1993	36.6472
1.7e+010	27.6686	35.9663
1.75e+010	26.7944	35.9862
1.8e+010	25.4905	35.1502
1.85e+010	25.1646	34.5218
1.9e+010	24.3518	34.618
1.95e+010	23.1841	33.5563
2e+010	23.0217	33.0287
2.05e+010	22.1079	33.3075
2.1e+010	21.3488	32.1585
2.15e+010	21.3797	31.8118
2.2e+010	20.1572	32.093
2.25e+010	19.696	30.7903
2.3e+010	19.9782	30.6498
2.35e+010	18.5557	30.9057
2.4e+010	18.3286	29.5385
2.45e+010	18.8281	29.6988
2.5e+010	17.3542	29.6912
2.55e+010	17.293	28.4214
2.6e+010	17.8338	28.7842
2.65e+010	16.2945	28.4233
