frequency	e'	e''
5e+008	13.6376	1.00633
1e+009	11.8526	0.537222
1.5e+009	12.3515	0.577719
2e+009	12.3897	0.556826
2.5e+009	12.2481	0.606056
3e+009	12.1343	0.592729
3.5e+009	12.0955	0.65408
4e+009	12.1636	0.745193
4.5e+009	11.9798	0.75128
5e+009	11.9054	0.794097
5.5e+009	11.9555	0.878926
6e+009	11.8035	0.895341
6.5e+009	11.7611	0.920349
7e+009	11.7477	0.982702
7.5e+009	11.6309	0.980055
8e+009	11.6465	1.024
8.5e+009	11.6545	1.08729
9e+009	11.5326	1.08783
9.5e+009	11.5516	1.1609
1e+010	11.5377	1.21952
1.05e+010	11.4113	1.21697
1.1e+010	11.3979	1.26019
1.15e+010	11.3403	1.30202
1.2e+010	11.2245	1.31568
1.25e+010	11.2529	1.37218
1.3e+010	11.1916	1.41146
1.35e+010	11.0766	1.41641
1.4e+010	11.1106	1.47431
1.45e+010	11.0599	1.51824
1.5e+010	10.8793	1.52558
1.55e+010	10.9544	1.57021
1.6e+010	10.9253	1.64694
1.65e+010	10.7333	1.63683
1.7e+010	10.8016	1.67812
1.75e+010	10.7939	1.75177
1.8e+010	10.6032	1.72579
1.85e+010	10.691	1.80361
1.9e+010	10.664	1.85315
1.95e+010	10.4785	1.81498
2e+010	10.5788	1.86769
2.05e+010	10.5173	1.97132
2.1e+010	10.3676	1.90823
2.15e+010	10.5432	1.97135
2.2e+010	10.3896	2.08825
2.25e+010	10.2672	1.99219
2.3e+010	10.4977	2.07597
2.35e+010	10.3009	2.19591
2.4e+010	10.1778	2.08578
2.45e+010	10.4935	2.21075
2.5e+010	10.217	2.25699
2.55e+010	10.1372	2.15685
2.6e+010	10.5135	2.2894
2.65e+010	10.138	2.30893
