frequency	e'	e''
5e+008	90.8862	6.36926
1e+009	88.0337	9.94903
1.5e+009	86.9749	14.0877
2e+009	85.4375	18.0969
2.5e+009	83.4269	21.9522
3e+009	80.8848	25.3657
3.5e+009	78.1929	28.4544
4e+009	75.5886	31.3063
4.5e+009	72.5977	33.763
5e+009	69.4864	35.7199
5.5e+009	66.6016	37.4929
6e+009	63.4446	38.8642
6.5e+009	60.4407	39.7715
7e+009	57.6853	40.6852
7.5e+009	54.814	41.2205
8e+009	52.2235	41.4552
8.5e+009	49.8738	41.7679
9e+009	47.3335	41.7148
9.5e+009	45.1222	41.5248
1e+010	43.1082	41.5282
1.05e+010	40.9163	41.0898
1.1e+010	39.1445	40.5502
1.15e+010	37.4416	40.3461
1.2e+010	35.6338	39.7934
1.25e+010	34.2107	39.0432
1.3e+010	32.7897	38.7777
1.35e+010	31.2864	38.1304
1.4e+010	30.2762	37.4456
1.45e+010	29.0594	37.0996
1.5e+010	27.647	36.4102
1.55e+010	26.9848	35.6453
1.6e+010	26.0267	35.4461
1.65e+010	24.7356	34.6866
1.7e+010	24.277	33.9922
1.75e+010	23.5004	33.8796
1.8e+010	22.3878	33.0189
1.85e+010	22.1139	32.4127
1.9e+010	21.3983	32.3846
1.95e+010	20.4271	31.3547
2e+010	20.2959	30.8465
2.05e+010	19.5023	30.9886
2.1e+010	18.8787	29.9288
2.15e+010	18.9228	29.5924
2.2e+010	17.8732	29.7412
2.25e+010	17.504	28.5689
2.3e+010	17.7664	28.4319
2.35e+010	16.5596	28.5664
2.4e+010	16.3897	27.3496
2.45e+010	16.8424	27.4815
2.5e+010	15.6057	27.3865
2.55e+010	15.5587	26.2761
2.6e+010	16.0579	26.5757
2.65e+010	14.7581	26.1925
