frequency	e'	e''
5e+008	88.7927	5.84788
1e+009	86.5244	8.6669
1.5e+009	85.7715	12.1202
2e+009	84.4721	15.5357
2.5e+009	82.906	18.9189
3e+009	80.9989	21.9819
3.5e+009	78.96	24.838
4e+009	76.9996	27.5782
4.5e+009	74.6164	30.0131
5e+009	72.0595	32.0474
5.5e+009	69.6973	33.997
6e+009	67.0244	35.6331
6.5e+009	64.426	36.8407
7e+009	62.047	38.0808
7.5e+009	59.4462	38.9656
8e+009	57.0495	39.5558
8.5e+009	54.8728	40.2429
9e+009	52.4371	40.5666
9.5e+009	50.2824	40.7171
1e+010	48.3287	41.0792
1.05e+010	46.1075	40.9716
1.1e+010	44.2945	40.6942
1.15e+010	42.5542	40.7926
1.2e+010	40.6431	40.5075
1.25e+010	39.1106	39.9523
1.3e+010	37.6112	39.9329
1.35e+010	35.9673	39.4874
1.4e+010	34.8505	38.9322
1.45e+010	33.523	38.7834
1.5e+010	31.933	38.2412
1.55e+010	31.1681	37.527
1.6e+010	30.0932	37.4945
1.65e+010	28.605	36.835
1.7e+010	28.063	36.1566
1.75e+010	27.1798	36.1895
1.8e+010	25.8583	35.3625
1.85e+010	25.5242	34.7339
1.9e+010	24.6994	34.8411
1.95e+010	23.5143	33.7837
2e+010	23.3468	33.2557
2.05e+010	22.4223	33.5466
2.1e+010	21.6462	32.3963
2.15e+010	21.6762	32.0484
2.2e+010	20.4369	32.341
2.25e+010	19.9626	31.0313
2.3e+010	20.2442	30.8897
2.35e+010	18.8036	31.1585
2.4e+010	18.5685	29.7803
2.45e+010	19.0696	29.938
2.5e+010	17.5766	29.9428
2.55e+010	17.5108	28.6615
2.6e+010	18.046	29.0281
2.65e+010	16.4884	28.6711
