frequency	e'	e''
5e+008	90.1692	6.18765
1e+009	87.5815	9.50256
1.5e+009	86.5734	13.3976
2e+009	85.0607	17.19
2.5e+009	83.2484	20.8896
3e+009	80.9773	24.1935
3.5e+009	78.5122	27.2009
4e+009	76.1253	30.0297
4.5e+009	73.3413	32.4995
5e+009	70.4332	34.5007
5.5e+009	67.7237	36.3473
6e+009	64.7168	37.8169
6.5e+009	61.8489	38.8411
7e+009	59.2117	39.8811
7.5e+009	56.4187	40.5404
8e+009	53.8833	40.9063
8.5e+009	51.5804	41.3524
9e+009	49.0658	41.4259
9.5e+009	46.8622	41.3568
1e+010	44.8498	41.4806
1.05e+010	42.6415	41.1468
1.1e+010	40.8499	40.6953
1.15e+010	39.1207	40.5849
1.2e+010	37.2748	40.1198
1.25e+010	35.8062	39.4379
1.3e+010	34.3446	39.237
1.35e+010	32.7957	38.6542
1.4e+010	31.7454	38.0122
1.45e+010	30.4835	37.7226
1.5e+010	29.0183	37.0753
1.55e+010	28.3173	36.3292
1.6e+010	27.3092	36.1651
1.65e+010	25.9607	35.4361
1.7e+010	25.4729	34.7526
1.75e+010	24.6566	34.672
1.8e+010	23.4799	33.816
1.85e+010	23.1776	33.2099
1.9e+010	22.4339	33.2025
1.95e+010	21.3953	32.1593
2e+010	21.2402	31.6529
2.05e+010	20.4038	31.8293
2.1e+010	19.7435	30.7379
2.15e+010	19.7672	30.3975
2.2e+010	18.6574	30.5793
2.25e+010	18.2736	29.3693
2.3e+010	18.5212	29.2278
2.35e+010	17.2432	29.3833
2.4e+010	17.0622	28.1386
2.45e+010	17.5137	28.2717
2.5e+010	16.2045	28.1832
2.55e+010	16.161	27.0407
2.6e+010	16.649	27.3511
2.65e+010	15.283	26.9514
