frequency	e'	e''
5e+008	90.3302	6.23923
1e+009	87.7008	9.60646
1.5e+009	86.6502	13.554
2e+009	85.1233	17.3937
2.5e+009	83.278	21.1217
3e+009	80.9518	24.4485
3.5e+009	78.4351	27.4793
4e+009	75.9962	30.3091
4.5e+009	73.1682	32.778
5e+009	70.219	34.7725
5.5e+009	67.4645	36.6012
6e+009	64.4229	38.0481
6.5e+009	61.5249	39.0505
7e+009	58.8677	40.0608
7.5e+009	56.0496	40.6902
8e+009	53.5013	41.0284
8.5e+009	51.1851	41.446
9e+009	48.6704	41.4897
9.5e+009	46.4642	41.3951
1e+010	44.4477	41.4928
1.05e+010	42.2418	41.1321
1.1e+010	40.4566	40.6624
1.15e+010	38.7305	40.5267
1.2e+010	36.8957	40.042
1.25e+010	35.4368	39.3437
1.3e+010	33.9794	39.1286
1.35e+010	32.449	38.5303
1.4e+010	31.4053	37.8802
1.45e+010	30.1546	37.5719
1.5e+010	28.7052	36.9159
1.55e+010	28.0107	36.1695
1.6e+010	27.0095	35.9908
1.65e+010	25.6803	35.2537
1.7e+010	25.1968	34.5733
1.75e+010	24.3904	34.4804
1.8e+010	23.2297	33.6254
1.85e+010	22.93	33.023
1.9e+010	22.1966	33.0007
1.95e+010	21.1757	31.9612
2e+010	21.0194	31.4577
2.05e+010	20.1968	31.6203
2.1e+010	19.5504	30.5399
2.15e+010	19.5692	30.201
2.2e+010	18.4755	30.3684
2.25e+010	18.1027	29.1754
2.3e+010	18.3465	29.0321
2.35e+010	17.0851	29.1761
2.4e+010	16.9117	27.9462
2.45e+010	17.357	28.0737
2.5e+010	16.0707	27.9776
2.55e+010	16.0277	26.8559
2.6e+010	16.5112	27.1558
2.65e+010	15.1683	26.7563
