frequency	e'	e''
5e+008	91.5758	6.55126
1e+009	88.5359	10.4568
1.5e+009	87.5526	14.8934
2e+009	85.808	19.1203
2.5e+009	83.48	23.1388
3e+009	80.7186	26.6835
3.5e+009	77.8	29.8322
4e+009	74.921	32.6893
4.5e+009	71.6757	35.1252
5e+009	68.3681	37.0158
5.5e+009	65.2931	38.6774
6e+009	61.9584	39.9164
6.5e+009	58.8237	40.6842
7e+009	55.9722	41.458
7.5e+009	53.0259	41.8404
8e+009	50.386	41.9198
8.5e+009	47.9928	42.0876
9e+009	45.4491	41.8989
9.5e+009	43.2523	41.5802
1e+010	41.2403	41.4545
1.05e+010	39.0765	40.9059
1.1e+010	37.3517	40.2748
1.15e+010	35.6811	39.9613
1.2e+010	33.9172	39.327
1.25e+010	32.5493	38.5245
1.3e+010	31.1753	38.1801
1.35e+010	29.729	37.4695
1.4e+010	28.7686	36.7506
1.45e+010	27.608	36.3549
1.5e+010	26.2563	35.6229
1.55e+010	25.6314	34.8429
1.6e+010	24.7184	34.6109
1.65e+010	23.5042	33.8283
1.7e+010	23.0773	33.1239
1.75e+010	22.3367	32.9886
1.8e+010	21.2907	32.1296
1.85e+010	21.0483	31.5253
1.9e+010	20.3683	31.4691
1.95e+010	19.4575	30.469
2e+010	19.3618	29.9664
2.05e+010	18.6114	30.0769
2.1e+010	18.0168	29.0495
2.15e+010	18.0893	28.7232
2.2e+010	17.0995	28.8393
2.25e+010	16.7516	27.7026
2.3e+010	17.0266	27.5841
2.35e+010	15.8935	27.7046
2.4e+010	15.7363	26.5114
2.45e+010	16.1891	26.639
2.5e+010	15.0111	26.5413
2.55e+010	14.9798	25.465
2.6e+010	15.4778	25.761
2.65e+010	14.2429	25.396
