frequency	e'	e''
5e+008	88.8535	5.86536
1e+009	86.5644	8.70084
1.5e+009	85.8156	12.166
2e+009	84.4998	15.6019
2.5e+009	82.9235	18.9937
3e+009	81.006	22.0647
3.5e+009	78.9474	24.9309
4e+009	76.9736	27.6751
4.5e+009	74.5746	30.1124
5e+009	72.0027	32.1469
5.5e+009	69.6261	34.0934
6e+009	66.9397	35.7277
6.5e+009	64.3337	36.9281
7e+009	61.9416	38.1592
7.5e+009	59.3324	39.039
8e+009	56.9278	39.6178
8.5e+009	54.7484	40.2979
9e+009	52.3063	40.6111
9.5e+009	50.1505	40.7518
1e+010	48.1914	41.1053
1.05e+010	45.9709	40.9875
1.1e+010	44.156	40.7008
1.15e+010	42.4165	40.7941
1.2e+010	40.5081	40.501
1.25e+010	38.9778	39.9402
1.3e+010	37.4773	39.9143
1.35e+010	35.837	39.4642
1.4e+010	34.7232	38.9044
1.45e+010	33.3972	38.7506
1.5e+010	31.8116	38.2016
1.55e+010	31.0511	37.4851
1.6e+010	29.9767	37.4463
1.65e+010	28.4947	36.7847
1.7e+010	27.9551	36.1058
1.75e+010	27.0728	36.1352
1.8e+010	25.7565	35.3049
1.85e+010	25.4248	34.6768
1.9e+010	24.6045	34.7795
1.95e+010	23.4254	33.7219
2e+010	23.2572	33.1952
2.05e+010	22.3358	33.4817
2.1e+010	21.5654	32.3319
2.15e+010	21.5946	31.9839
2.2e+010	20.3597	32.2738
2.25e+010	19.8887	30.9675
2.3e+010	20.1702	30.8252
2.35e+010	18.7356	31.0875
2.4e+010	18.5045	29.714
2.45e+010	19.0042	29.8743
2.5e+010	17.5159	29.8703
2.55e+010	17.4505	28.5978
2.6e+010	17.9896	28.9628
2.65e+010	16.4363	28.6024
