frequency	e'	e''
5e+008	90.3075	6.24252
1e+009	87.6747	9.57839
1.5e+009	86.6368	13.5169
2e+009	85.114	17.3542
2.5e+009	83.2732	21.079
3e+009	80.9583	24.4022
3.5e+009	78.4473	27.4252
4e+009	76.0161	30.2567
4.5e+009	73.1993	32.7247
5e+009	70.2553	34.72
5.5e+009	67.5122	36.5504
6e+009	64.4746	38.0057
6.5e+009	61.5851	39.0079
7e+009	58.9269	40.0262
7.5e+009	56.118	40.6573
8e+009	53.5723	41.0031
8.5e+009	51.2583	41.4271
9e+009	48.7432	41.4761
9.5e+009	46.5359	41.3865
1e+010	44.5217	41.4849
1.05e+010	42.3155	41.1316
1.1e+010	40.5283	40.6658
1.15e+010	38.801	40.5368
1.2e+010	36.968	40.0525
1.25e+010	35.5046	39.3597
1.3e+010	34.0467	39.1434
1.35e+010	32.5122	38.5517
1.4e+010	31.4691	37.9042
1.45e+010	30.2149	37.5954
1.5e+010	28.7644	36.9434
1.55e+010	28.0665	36.1986
1.6e+010	27.067	36.0185
1.65e+010	25.7333	35.2862
1.7e+010	25.2472	34.6056
1.75e+010	24.4413	34.5132
1.8e+010	23.2792	33.6567
1.85e+010	22.9764	33.0546
1.9e+010	22.2408	33.0344
1.95e+010	21.2195	31.9963
2e+010	21.0617	31.4924
2.05e+010	20.2365	31.6551
2.1e+010	19.589	30.5751
2.15e+010	19.6059	30.2357
2.2e+010	18.5109	30.404
2.25e+010	18.136	29.2111
2.3e+010	18.3775	29.0663
2.35e+010	17.1134	29.2083
2.4e+010	16.9424	27.9812
2.45e+010	17.3846	28.1086
2.5e+010	16.0983	28.0103
2.55e+010	16.056	26.8888
2.6e+010	16.5372	27.1891
2.65e+010	15.1927	26.7892
