frequency	e'	e''
5e+008	88.2618	5.7344
1e+009	86.0767	8.39274
1.5e+009	85.4305	11.7014
2e+009	84.215	14.99
2.5e+009	82.7429	18.2534
3e+009	80.9493	21.2259
3.5e+009	79.0331	24.0195
4e+009	77.2011	26.7176
4.5e+009	74.9528	29.1331
5e+009	72.5271	31.1697
5.5e+009	70.2875	33.1362
6e+009	67.7322	34.8061
6.5e+009	65.2296	36.0642
7e+009	62.9356	37.3578
7.5e+009	60.416	38.3134
8e+009	58.0828	38.9771
8.5e+009	55.964	39.7405
9e+009	53.5713	40.1411
9.5e+009	51.4417	40.3686
1e+010	49.5139	40.8042
1.05e+010	47.3078	40.7754
1.1e+010	45.4959	40.5686
1.15e+010	43.7624	40.735
1.2e+010	41.8496	40.5181
1.25e+010	40.2983	40.0189
1.3e+010	38.7851	40.057
1.35e+010	37.123	39.6659
1.4e+010	35.9829	39.1539
1.45e+010	34.6326	39.0515
1.5e+010	33.0192	38.5563
1.55e+010	32.2274	37.8664
1.6e+010	31.1306	37.8694
1.65e+010	29.6087	37.2471
1.7e+010	29.0393	36.5826
1.75e+010	28.1337	36.6447
1.8e+010	26.7753	35.8434
1.85e+010	26.4156	35.2211
1.9e+010	25.5707	35.3516
1.95e+010	24.3472	34.3032
2e+010	24.157	33.7812
2.05e+010	23.2048	34.0968
2.1e+010	22.4027	32.9443
2.15e+010	22.4136	32.5957
2.2e+010	21.1421	32.9144
2.25e+010	20.6443	31.5977
2.3e+010	20.9116	31.4505
2.35e+010	19.4377	31.7387
2.4e+010	19.1827	30.3492
2.45e+010	19.6762	30.5062
2.5e+010	18.1454	30.5234
2.55e+010	18.066	29.2298
2.6e+010	18.595	29.5994
2.65e+010	16.9955	29.247
