frequency	e'	e''
5e+008	89.5175	6.06034
1e+009	87.1136	9.10385
1.5e+009	86.2181	12.7834
2e+009	84.7861	16.3888
2.5e+009	83.0828	19.9359
3e+009	80.9994	23.1246
3.5e+009	78.7617	26.0686
4e+009	76.5866	28.8589
4.5e+009	73.9904	31.3095
5e+009	71.2397	33.3334
5.5e+009	68.6981	35.2438
6e+009	65.8618	36.8094
6.5e+009	63.1223	37.9244
7e+009	60.6034	39.0568
7.5e+009	57.891	39.8322
8e+009	55.4115	40.3073
8.5e+009	53.1677	40.8772
9e+009	50.6879	41.0721
9.5e+009	48.5024	41.104
1e+010	46.5107	41.3418
1.05e+010	44.289	41.1124
1.1e+010	42.4814	40.7456
1.15e+010	40.7422	40.7384
1.2e+010	38.8607	40.3551
1.25e+010	37.3609	39.7273
1.3e+010	35.8803	39.6149
1.35e+010	34.279	39.0913
1.4e+010	33.1958	38.4891
1.45e+010	31.9014	38.2684
1.5e+010	30.3735	37.6598
1.55e+010	29.6432	36.9236
1.6e+010	28.6005	36.8268
1.65e+010	27.1835	36.1242
1.7e+010	26.6709	35.4384
1.75e+010	25.8187	35.4131
1.8e+010	24.575	34.5626
1.85e+010	24.2624	33.9442
1.9e+010	23.4695	33.9949
1.95e+010	22.3646	32.9413
2e+010	22.2107	32.4231
2.05e+010	21.3274	32.6484
2.1e+010	20.6121	31.5243
2.15e+010	20.6423	31.1854
2.2e+010	19.4662	31.4127
2.25e+010	19.039	30.1461
2.3e+010	19.3056	30.0138
2.35e+010	17.9478	30.2162
2.4e+010	17.7481	28.9006
2.45e+010	18.2218	29.05
2.5e+010	16.82	29.0061
2.55e+010	16.7707	27.7895
2.6e+010	17.2788	28.1373
2.65e+010	15.8182	27.7588
