frequency	e'	e''
5e+008	82.7751	4.81007
1e+009	81.2073	6.07103
1.5e+009	81.2724	8.1556
2e+009	80.6872	10.3003
2.5e+009	79.9521	12.5307
3e+009	79.0747	14.5838
3.5e+009	78.1517	16.6193
4e+009	77.3163	18.7375
4.5e+009	76.1117	20.6815
5e+009	74.7579	22.4121
5.5e+009	73.6041	24.2177
6e+009	72.1453	25.885
6.5e+009	70.6319	27.2829
7e+009	69.2766	28.8013
7.5e+009	67.6435	30.0707
8e+009	66.0962	31.1604
8.5e+009	64.705	32.3821
9e+009	62.9612	33.327
9.5e+009	61.3686	34.1124
1e+010	59.976	35.1501
1.05e+010	58.1981	35.7822
1.1e+010	56.6653	36.1645
1.15e+010	55.2641	36.9711
1.2e+010	53.5905	37.4133
1.25e+010	52.0952	37.4881
1.3e+010	50.7459	38.1341
1.35e+010	49.1452	38.3776
1.4e+010	47.9726	38.3261
1.45e+010	46.6454	38.8043
1.5e+010	44.9395	38.9143
1.55e+010	44.021	38.5558
1.6e+010	42.8769	39.0693
1.65e+010	41.1481	38.9733
1.7e+010	40.4099	38.5544
1.75e+010	39.4252	39.0766
1.8e+010	37.7525	38.7023
1.85e+010	37.2061	38.195
1.9e+010	36.2424	38.7854
1.95e+010	34.6065	38.0038
2e+010	34.2562	37.5776
2.05e+010	33.1442	38.389
2.1e+010	31.9779	37.2947
2.15e+010	31.8823	37.0037
2.2e+010	30.3206	37.8589
2.25e+010	29.5191	36.4808
2.3e+010	29.7267	36.3446
2.35e+010	27.8236	37.145
2.4e+010	27.3683	35.5895
2.45e+010	27.8924	35.7816
2.5e+010	25.8754	36.2517
2.55e+010	25.6143	34.7238
2.6e+010	26.1819	35.1599
2.65e+010	24.0555	35.058
