frequency	e'	e''
5e+008	90.2804	6.2093
1e+009	87.6605	9.54946
1.5e+009	86.625	13.4906
2e+009	85.1005	17.3182
2.5e+009	83.2697	21.0433
3e+009	80.9605	24.3569
3.5e+009	78.4591	27.3756
4e+009	76.0375	30.209
4.5e+009	73.2244	32.6765
5e+009	70.2896	34.6737
5.5e+009	67.5535	36.5125
6e+009	64.5233	37.966
6.5e+009	61.6384	38.9747
7e+009	58.9842	39.9958
7.5e+009	56.177	40.6338
8e+009	53.6336	40.9854
8.5e+009	51.3217	41.4104
9e+009	48.8075	41.4639
9.5e+009	46.6011	41.3791
1e+010	44.5876	41.4857
1.05e+010	42.3793	41.1327
1.1e+010	40.5932	40.6717
1.15e+010	38.8653	40.5435
1.2e+010	37.0281	40.0661
1.25e+010	35.5633	39.3752
1.3e+010	34.1078	39.1622
1.35e+010	32.5693	38.5709
1.4e+010	31.5238	37.9235
1.45e+010	30.2682	37.6185
1.5e+010	28.8138	36.969
1.55e+010	28.1183	36.2226
1.6e+010	27.113	36.0483
1.65e+010	25.7797	35.3146
1.7e+010	25.2927	34.6344
1.75e+010	24.4852	34.5443
1.8e+010	23.3202	33.6891
1.85e+010	23.0168	33.0861
1.9e+010	22.2785	33.0679
1.95e+010	21.2558	32.0276
2e+010	21.0968	31.5232
2.05e+010	20.2711	31.6891
2.1e+010	19.621	30.6056
2.15e+010	19.638	30.2679
2.2e+010	18.5414	30.4359
2.25e+010	18.1654	29.2422
2.3e+010	18.4062	29.0959
2.35e+010	17.1415	29.2408
2.4e+010	16.9675	28.0137
2.45e+010	17.41	28.1386
2.5e+010	16.1212	28.0385
2.55e+010	16.0764	26.9188
2.6e+010	16.5591	27.2185
2.65e+010	15.2161	26.8171
