frequency	e'	e''
5e+008	90.8115	6.36376
1e+009	87.9778	9.88362
1.5e+009	86.93	14.0003
2e+009	85.4004	17.9866
2.5e+009	83.4191	21.8157
3e+009	80.9133	25.2081
3.5e+009	78.2447	28.2921
4e+009	75.6761	31.1447
4.5e+009	72.7132	33.6066
5e+009	69.6294	35.5669
5.5e+009	66.7652	37.3522
6e+009	63.6286	38.7419
6.5e+009	60.6422	39.6632
7e+009	57.9025	40.5925
7.5e+009	55.0352	41.1462
8e+009	52.4511	41.3989
8.5e+009	50.1095	41.7315
9e+009	47.5683	41.6923
9.5e+009	45.3574	41.519
1e+010	43.3419	41.5452
1.05e+010	41.1464	41.1145
1.1e+010	39.3733	40.585
1.15e+010	37.6638	40.394
1.2e+010	35.8516	39.8508
1.25e+010	34.4216	39.1108
1.3e+010	32.9926	38.8525
1.35e+010	31.482	38.2149
1.4e+010	30.4698	37.5338
1.45e+010	29.2455	37.1941
1.5e+010	27.8217	36.5102
1.55e+010	27.1585	35.7477
1.6e+010	26.1904	35.5544
1.65e+010	24.8878	34.7938
1.7e+010	24.4286	34.1049
1.75e+010	23.6483	33.9981
1.8e+010	22.5237	33.1328
1.85e+010	22.2474	32.5293
1.9e+010	21.5286	32.5064
1.95e+010	20.5456	31.4677
2e+010	20.4149	30.9626
2.05e+010	19.6122	31.113
2.1e+010	18.9866	30.043
2.15e+010	19.0257	29.7069
2.2e+010	17.9645	29.8627
2.25e+010	17.5994	28.6836
2.3e+010	17.8628	28.5491
2.35e+010	16.6389	28.6863
2.4e+010	16.4716	27.4639
2.45e+010	16.928	27.5986
2.5e+010	15.6755	27.5021
2.55e+010	15.6329	26.3846
2.6e+010	16.133	26.6917
2.65e+010	14.8223	26.3014
