freq_col,type,t_abs,t_rel_s,idx
1,phase,2025-09-11 07:45:47.000,9071,1807
1,phase,2025-09-11 07:48:42.000,9246,1842
1,phase,2025-09-11 07:57:20.000,9764,1946
1,phase,2025-09-11 08:04:38.000,10202,2034
1,phase,2025-09-11 08:08:37.000,10441,2082
1,phase,2025-09-11 08:27:58.000,11602,2315
1,phase,2025-09-11 08:36:10.000,12094,2414
1,phase,2025-09-11 08:40:14.000,12338,2463
1,phase,2025-09-11 08:43:39.000,12543,2504
1,phase,2025-09-11 08:44:29.000,12593,2514
1,phase,2025-09-11 08:52:01.000,13045,2605
1,phase,2025-09-11 08:59:15.000,13479,2692
1,phase,2025-09-11 09:07:23.000,13967,2790
1,phase,2025-09-11 09:14:21.000,14385,2874
1,phase,2025-09-11 09:22:24.000,14868,2971
1,phase,2025-09-11 09:25:53.000,15077,3013
1,phase,2025-09-11 09:26:28.000,15112,3020
1,phase,2025-09-11 09:29:42.000,15306,3059
1,phase,2025-09-11 09:34:13.000,15577,3113
1,phase,2025-09-11 09:45:42.000,16266,3249
1,phase,2025-09-11 09:48:48.000,16452,3286
1,phase,2025-09-11 09:56:57.000,16941,3384
1,phase,2025-09-11 10:00:46.000,17170,3430
1,phase,2025-09-11 10:07:49.000,17593,3515
1,phase,2025-09-11 10:08:19.000,17623,3521
1,phase,2025-09-11 10:12:08.000,17852,3567
1,phase,2025-09-11 10:15:17.000,18041,3605
1,phase,2025-09-11 10:15:47.000,18071,3611
1,phase,2025-09-11 10:19:41.000,18305,3658
1,phase,2025-09-11 10:46:08.000,19892,3977
1,phase,2025-09-11 10:50:02.000,20126,4024
1,phase,2025-09-11 10:56:59.000,20543,4108
1,phase,2025-09-11 11:00:38.000,20762,4152
1,phase,2025-09-11 11:01:18.000,20802,4160
1,phase,2025-09-11 11:04:33.000,20997,4199
1,phase,2025-09-11 11:05:07.000,21031,4206
1,phase,2025-09-11 11:08:17.000,21221,4244
1,phase,2025-09-11 11:08:52.000,21256,4251
1,phase,2025-09-11 11:12:06.000,21450,4290
1,phase,2025-09-11 11:15:55.000,21679,4336
1,phase,2025-09-11 11:16:25.000,21709,4342
1,phase,2025-09-11 11:19:39.000,21903,4381
1,phase,2025-09-11 11:23:58.000,22162,4433
1,phase,2025-09-11 11:27:47.000,22391,4479
1,phase,2025-09-11 11:31:06.000,22590,4519
1,phase,2025-09-11 11:34:25.000,22789,4559
1,phase,2025-09-11 11:38:24.000,23028,4607
1,phase,2025-09-11 11:39:04.000,23068,4615
1,phase,2025-09-11 11:41:58.000,23242,4650
1,phase,2025-09-11 12:01:33.000,24417,4886
1,phase,2025-09-11 12:03:17.000,24521,4907
1,phase,2025-09-11 12:05:37.000,24661,4935
1,phase,2025-09-11 12:08:50.000,24854,4974
1,phase,2025-09-11 12:23:31.000,25735,5151
1,phase,2025-09-11 12:24:06.000,25770,5158
1,phase,2025-09-11 12:27:16.000,25960,5196
1,phase,2025-09-11 12:35:34.000,26458,5296
1,phase,2025-09-11 12:47:00.000,27144,5434
1,phase,2025-09-11 13:01:26.000,28010,5608
1,phase,2025-09-11 13:20:31.000,29155,5838
1,phase,2025-09-11 13:25:00.000,29424,5892
1,phase,2025-09-11 13:28:09.000,29613,5930
1,phase,2025-09-11 13:32:08.000,29852,5978
1,phase,2025-09-11 13:36:12.000,30096,6027
1,phase,2025-09-11 13:39:21.000,30285,6065
1,phase,2025-09-11 13:39:51.000,30315,6071
1,phase,2025-09-11 13:43:20.000,30524,6113
1,phase,2025-09-11 13:43:50.000,30554,6119
1,phase,2025-09-11 13:47:09.000,30753,6159
1,phase,2025-09-11 13:47:44.000,30788,6166
1,phase,2025-09-11 13:54:48.000,31212,6250
1,phase,2025-09-11 13:55:29.000,31253,6258
1,phase,2025-09-11 13:58:42.000,31446,6296
1,phase,2025-09-11 13:59:12.000,31476,6302
1,phase,2025-09-11 14:02:34.000,31678,6342
1,phase,2025-09-11 14:03:15.000,31719,6350
1,phase,2025-09-11 14:06:25.000,31909,6388
1,phase,2025-09-11 14:10:44.000,32168,6440
1,phase,2025-09-11 14:14:04.000,32368,6480
1,phase,2025-09-11 14:25:40.000,33064,6620
1,phase,2025-09-11 14:29:29.000,33293,6666
1,phase,2025-09-11 14:30:04.000,33328,6673
1,phase,2025-09-11 14:33:23.000,33527,6713
1,phase,2025-09-11 14:37:17.000,33761,6760
1,phase,2025-09-11 14:41:06.000,33990,6806
1,phase,2025-09-11 14:45:15.000,34239,6856
1,phase,2025-09-11 14:48:54.000,34458,6900
1,phase,2025-09-11 14:52:43.000,34687,6946
1,phase,2025-09-11 14:53:13.000,34717,6952
1,phase,2025-09-11 15:00:26.000,35150,7039
1,phase,2025-09-11 15:04:35.000,35399,7089
1,phase,2025-09-11 15:16:17.000,36101,7230
1,phase,2025-09-11 15:19:51.000,36315,7273
1,phase,2025-09-11 15:20:21.000,36345,7279
1,phase,2025-09-11 15:24:04.000,36568,7324
1,phase,2025-09-11 15:27:28.000,36772,7365
1,phase,2025-09-11 15:28:03.000,36807,7372
1,phase,2025-09-11 15:31:22.000,37006,7412
1,phase,2025-09-11 15:31:52.000,37036,7418
1,phase,2025-09-11 15:35:11.000,37235,7458
1,phase,2025-09-11 15:35:46.000,37270,7465
1,phase,2025-09-11 15:38:55.000,37459,7503
1,phase,2025-09-11 15:39:30.000,37494,7510
1,phase,2025-09-11 15:43:24.000,37728,7557
1,phase,2025-09-11 15:46:38.000,37922,7596
1,phase,2025-09-11 15:47:18.000,37962,7604
1,phase,2025-09-11 15:50:32.000,38156,7643
1,phase,2025-09-11 15:54:51.000,38415,7695
1,phase,2025-09-11 15:58:10.000,38614,7735
1,phase,2025-09-11 15:58:45.000,38649,7742
1,phase,2025-09-11 16:02:09.000,38853,7783
1,phase,2025-09-11 16:02:39.000,38883,7789
1,phase,2025-09-11 16:05:58.000,39082,7829
1,phase,2025-09-11 16:06:38.000,39122,7837
1,phase,2025-09-11 16:09:57.000,39321,7877
1,phase,2025-09-11 16:10:27.000,39351,7883
1,phase,2025-09-11 16:13:51.000,39555,7924
1,phase,2025-09-11 16:17:40.000,39784,7970
1,phase,2025-09-11 16:18:10.000,39814,7976
1,phase,2025-09-11 16:21:20.000,40004,8014
1,phase,2025-09-11 16:22:10.000,40054,8024
1,phase,2025-09-11 16:25:19.000,40243,8062
1,phase,2025-09-11 16:25:48.000,40272,8068
1,phase,2025-09-11 16:29:08.000,40472,8108
1,phase,2025-09-11 16:29:42.000,40506,8115
1,phase,2025-09-11 16:32:56.000,40700,8154
1,phase,2025-09-11 16:33:26.000,40730,8160
1,phase,2025-09-11 16:36:45.000,40929,8200
1,phase,2025-09-11 16:37:15.000,40959,8206
1,phase,2025-09-11 16:40:40.000,41164,8247
1,phase,2025-09-11 16:41:09.000,41193,8253
1,phase,2025-09-11 16:44:34.000,41398,8294
1,phase,2025-09-11 16:45:04.000,41428,8300
1,phase,2025-09-11 16:48:13.000,41617,8338
1,phase,2025-09-11 16:49:02.000,41666,8348
1,phase,2025-09-11 16:52:11.000,41855,8386
1,phase,2025-09-11 16:52:41.000,41885,8392
1,phase,2025-09-11 16:56:06.000,42090,8433
1,phase,2025-09-11 16:56:35.000,42119,8439
1,phase,2025-09-11 17:00:00.000,42324,8480
1,phase,2025-09-11 17:00:29.000,42353,8486
1,phase,2025-09-11 17:03:49.000,42553,8526
1,phase,2025-09-11 17:04:18.000,42582,8532
1,phase,2025-09-11 17:07:42.000,42786,8573
1,phase,2025-09-11 17:08:17.000,42821,8580
1,phase,2025-09-11 17:11:31.000,43015,8619
1,phase,2025-09-11 17:12:01.000,43045,8625
1,phase,2025-09-11 17:15:11.000,43235,8663
1,phase,2025-09-11 17:15:55.000,43279,8672
1,phase,2025-09-11 17:19:44.000,43508,8718
1,phase,2025-09-11 17:23:08.000,43712,8759
1,phase,2025-09-11 17:23:38.000,43742,8765
1,phase,2025-09-11 17:26:57.000,43941,8805
1,phase,2025-09-11 17:27:32.000,43976,8812
1,phase,2025-09-11 17:30:57.000,44181,8853
1,phase,2025-09-11 17:31:26.000,44210,8859
1,phase,2025-09-11 17:34:46.000,44410,8899
1,phase,2025-09-11 17:35:26.000,44450,8907
1,phase,2025-09-11 17:38:35.000,44639,8945
1,phase,2025-09-11 17:39:15.000,44679,8953
1,phase,2025-09-11 17:42:29.000,44873,8992
1,phase,2025-09-11 17:43:04.000,44908,8999
1,phase,2025-09-11 17:46:27.000,45111,9040
1,phase,2025-09-11 17:46:57.000,45141,9046
1,phase,2025-09-11 17:50:16.000,45340,9086
1,phase,2025-09-11 17:50:46.000,45370,9092
1,phase,2025-09-11 17:54:05.000,45569,9132
1,phase,2025-09-11 17:54:45.000,45609,9140
1,phase,2025-09-11 17:57:59.000,45803,9179
1,phase,2025-09-11 17:58:29.000,45833,9185
1,phase,2025-09-11 18:01:52.000,46036,9226
1,phase,2025-09-11 18:02:27.000,46071,9233
1,phase,2025-09-11 18:05:36.000,46260,9271
1,phase,2025-09-11 18:06:11.000,46295,9278
1,phase,2025-09-11 18:09:36.000,46500,9319
1,phase,2025-09-11 18:10:05.000,46529,9325
1,phase,2025-09-11 18:13:59.000,46763,9372
1,phase,2025-09-11 18:17:48.000,46992,9418
1,phase,2025-09-11 18:21:07.000,47191,9458
1,phase,2025-09-11 18:21:47.000,47231,9466
1,phase,2025-09-11 18:25:06.000,47430,9506
1,phase,2025-09-11 18:25:36.000,47460,9512
1,phase,2025-09-11 18:28:55.000,47659,9552
1,phase,2025-09-11 18:29:30.000,47694,9559
1,phase,2025-09-11 18:32:49.000,47893,9599
1,phase,2025-09-11 18:33:19.000,47923,9605
1,phase,2025-09-11 18:41:01.000,48385,9698
1,phase,2025-09-11 18:44:55.000,48619,9745
1,phase,2025-09-11 18:48:14.000,48818,9785
1,phase,2025-09-11 18:48:44.000,48848,9791
1,phase,2025-09-11 18:52:08.000,49052,9832
1,phase,2025-09-11 18:52:38.000,49082,9838
1,phase,2025-09-11 18:56:02.000,49286,9879
1,phase,2025-09-11 18:56:37.000,49321,9886
2,mag,2025-09-11 09:07:23.000,13967,2790
2,mag,2025-09-11 09:22:39.000,14883,2974
2,mag,2025-09-11 09:26:28.000,15112,3020
2,mag,2025-09-11 09:29:42.000,15306,3059
2,mag,2025-09-11 09:30:17.000,15341,3066
2,mag,2025-09-11 09:34:08.000,15572,3112
2,mag,2025-09-11 09:38:01.000,15805,3158
2,mag,2025-09-11 09:41:44.000,16028,3202
2,mag,2025-09-11 09:48:48.000,16452,3286
2,mag,2025-09-11 09:56:57.000,16941,3384
2,mag,2025-09-11 10:04:35.000,17399,3476
2,mag,2025-09-11 10:08:19.000,17623,3521
2,mag,2025-09-11 10:12:08.000,17852,3567
2,mag,2025-09-11 10:15:57.000,18081,3613
2,mag,2025-09-11 10:23:35.000,18539,3705
2,mag,2025-09-11 10:27:14.000,18758,3749
2,mag,2025-09-11 10:30:28.000,18952,3788
2,mag,2025-09-11 10:31:03.000,18987,3795
2,mag,2025-09-11 10:34:12.000,19176,3833
2,mag,2025-09-11 10:34:52.000,19216,3841
2,mag,2025-09-11 10:38:06.000,19410,3880
