event_idx,row_idx,t,dT_dt,Tsel
1,75,2025-09-10 22:25:46,0.0274000000000001,12.2524
2,21946,2025-09-11 05:14:34,0.3855,-1.9456
3,41194,2025-09-11 11:15:15,0.0831999999999999,-1.5194
