frequency	e'	e''
5e+008	88.0034	6.87845
1.5e+009	85.461	13.8095
2.5e+009	81.7222	21.1526
3.5e+009	76.965	27.3343
4.5e+009	71.6679	32.2809
5.5e+009	66.112	36.0661
6.5e+009	60.422	38.6193
7.5e+009	54.9938	40.2256
8.5e+009	49.9248	40.9532
9.5e+009	45.3244	40.9698
1.05e+010	41.219	40.5399
1.15e+010	37.5703	39.8197
1.25e+010	34.4192	38.8628
1.35e+010	31.6285	37.7962
1.45e+010	29.2023	36.671
1.55e+010	27.0874	35.5659
1.65e+010	25.2234	34.4305
1.75e+010	23.607	33.3766
1.85e+010	22.1756	32.3347
1.95e+010	20.949	31.3469
2.05e+010	19.8221	30.4305
2.15e+010	18.8443	29.5195
2.25e+010	17.9751	28.7033
2.35e+010	17.1799	27.8772
2.45e+010	16.547	27.1521
2.55e+010	15.9231	26.4094
2.65e+010	15.3877	25.6925
