frequency	e'	e''
5e+008	87.3342	6.59098
1.5e+009	84.8813	13.5587
2.5e+009	81.2626	20.8822
3.5e+009	76.6556	27.0945
4.5e+009	71.4564	32.1712
5.5e+009	65.8492	36.1458
6.5e+009	59.9384	38.7681
7.5e+009	54.3922	40.1953
8.5e+009	49.3699	40.7905
9.5e+009	44.839	40.7677
1.05e+010	40.7831	40.3193
1.15e+010	37.1931	39.573
1.25e+010	34.0896	38.6374
1.35e+010	31.3478	37.5799
1.45e+010	28.9582	36.4978
1.55e+010	26.8495	35.404
1.65e+010	25.0144	34.3184
1.75e+010	23.3864	33.283
1.85e+010	21.9728	32.2581
1.95e+010	20.7203	31.3306
2.05e+010	19.5966	30.4065
2.15e+010	18.6122	29.5208
2.25e+010	17.7006	28.6916
2.35e+010	16.9381	27.9066
2.45e+010	16.2692	27.1546
2.55e+010	15.611	26.4206
2.65e+010	15.045	25.7554
