frequency	e'	e''
5e+008	2.94705	-0.600575
1.5e+009	2.83647	-0.304023
2.5e+009	2.77253	-0.235746
3.5e+009	2.77451	-0.207731
4.5e+009	2.76099	-0.198735
5.5e+009	2.79075	-0.2063
6.5e+009	2.80868	-0.201038
7.5e+009	2.80709	-0.202915
8.5e+009	2.82854	-0.224825
9.5e+009	2.85378	-0.233814
1.05e+010	2.8614	-0.229151
1.15e+010	2.85868	-0.242492
1.25e+010	2.85818	-0.259279
1.35e+010	2.85541	-0.246931
1.45e+010	2.84676	-0.256139
1.55e+010	2.83783	-0.269548
1.65e+010	2.836	-0.254965
1.75e+010	2.81937	-0.263478
1.85e+010	2.81399	-0.279907
1.95e+010	2.81076	-0.257416
2.05e+010	2.81413	-0.267124
2.15e+010	2.80907	-0.279344
2.25e+010	2.81842	-0.269475
2.35e+010	2.82606	-0.269306
2.45e+010	2.83424	-0.30018
2.55e+010	2.84234	-0.289679
2.65e+010	2.86982	-0.278449
