frequency	e'	e''
5e+008	88.0256	6.94606
1.5e+009	85.4812	13.8766
2.5e+009	81.6862	21.2263
3.5e+009	76.8811	27.3828
4.5e+009	71.5362	32.2656
5.5e+009	65.9816	35.9487
6.5e+009	60.3572	38.3901
7.5e+009	55.0881	39.9585
8.5e+009	50.1486	40.7615
9.5e+009	45.5943	40.8867
1.05e+010	41.479	40.5369
1.15e+010	37.8317	39.8802
1.25e+010	34.6473	38.9834
1.35e+010	31.8178	37.9508
1.45e+010	29.3617	36.8686
1.55e+010	27.195	35.7598
1.65e+010	25.2981	34.6523
1.75e+010	23.6473	33.594
1.85e+010	22.1963	32.5365
1.95e+010	20.9228	31.573
2.05e+010	19.7916	30.6393
2.15e+010	18.7975	29.7165
2.25e+010	17.8836	28.8665
2.35e+010	17.1045	28.0664
2.45e+010	16.4696	27.2986
2.55e+010	15.8073	26.537
2.65e+010	15.2546	25.8588
